drugbank_id,uniprot_id
DB00006,P00338
DB00006,Q0VD83
DB00014,P13500
DB00050,P10275
DB00050,P03372
DB00091,P00558
DB00091,P35858
DB00114,P02787
DB00114,P51693
DB00115,P50579
DB00118,P48167
DB00118,P41250
DB00119,Q8TCU5
DB00119,Q96A70
DB00120,P00367
DB00120,P48664
DB00121,Q9BY49
DB00121,O60669
DB00122,P98066
DB00122,Q00653
DB00126,P21917
DB00126,Q9BY41
DB00130,P41240
DB00130,O15382
DB00132,P52895
DB00132,Q15185
DB00134,Q8IVH4
DB00134,O60494
DB00136,Q14994
DB00136,Q9ULY5
DB00138,P48664
DB00138,P49448
DB00139,P31937
DB00139,Q08426
DB00140,O43674
DB00140,Q86Y39
DB00142,P13645
DB00142,P29218
DB00143,Q14624
DB00143,O14964
DB00145,P01591
DB00145,Q8WXA8
DB00146,Q9ULY5
DB00146,P35398
DB00148,P78352
DB00148,P05091
DB00151,P52895
DB00151,P30838
DB00153,Q14330
DB00153,P04040
DB00157,Q13002
DB00157,P20851
DB00159,P84077
DB00159,Q9NPH2
DB00162,O75380
DB00162,O43678
DB00163,O14578
DB00163,Q9Y6R4
DB00169,P35398
DB00169,O15440
DB00170,Q9BYZ2
DB00170,P00736
DB00173,Q96RQ9
DB00173,P40926
DB00175,O60701
DB00175,P14060
DB00178,O75636
DB00178,Q14624
DB00179,Q8N5S9
DB00179,Q9BVS4
DB00180,Q9H8P0
DB00180,P31213
DB00181,P50440
DB00182,P26440
DB00182,Q92947
DB00184,Q16099
DB00184,Q16478
DB00185,O00519
DB00186,P24046
DB00189,Q92731
DB00189,P24046
DB00190,P11926
DB00190,P04181
DB00191,Q16881
DB00191,O95831
DB00192,Q8TDN2
DB00192,P56696
DB00193,Q5JPH6
DB00193,P22557
DB00197,P12814
DB00197,O43252
DB00200,P50579
DB00201,Q9NQU5
DB00201,Q96RR4
DB00203,Q9NP56
DB00203,Q15155
DB00204,P62955
DB00204,P78508
DB00205,P47895
DB00205,P15428
DB00210,P08758
DB00210,O75600
DB00211,Q99705
DB00215,P29034
DB00215,P23297
DB00217,Q09428
DB00217,Q99705
DB00218,P68366
DB00218,P07437
DB00221,Q86YN6
DB00221,P10828
DB00222,Q99712
DB00222,P78508
DB00223,Q92731
DB00223,Q8WXS5
DB00226,Q9NY46
DB00226,Q01118
DB00227,P09622
DB00227,P13995
DB00228,P08779
DB00228,P00736
DB00230,P11473
DB00231,P24046
DB00233,Q9HBH9
DB00233,P53778
DB00234,O95644
DB00234,P09172
DB00235,P42336
DB00235,O76083
DB00237,O14841
DB00237,P07814
DB00239,O60656
DB00239,Q8TDN2
DB00240,P51843
DB00240,P31213
DB00241,Q14833
DB00241,Q13393
DB00243,P27986
DB00243,P26447
DB00244,Q9NRP7
DB00244,Q96PY6
DB00245,P80511
DB00245,Q99584
DB00246,Q99584
DB00246,P80511
DB00252,P52824
DB00252,Q9Y6T7
DB00253,Q9P0X4
DB00253,O43497
DB00255,Q9UGI6
DB00255,P22792
DB00257,P48169
DB00257,O00555
DB00262,P43353
DB00262,O43708
DB00266,P22570
DB00266,P11310
DB00268,O95069
DB00268,P17544
DB00273,P05089
DB00273,O95954
DB00276,Q9UBN1
DB00276,Q9H3M0
DB00277,P35908
DB00277,P81605
DB00278,P32119
DB00278,P04004
DB00279,P06756
DB00281,P25774
DB00281,P78356
DB00282,P28845
DB00282,Q00653
DB00283,P23297
DB00283,Q99584
DB00284,Q9UKQ2
DB00284,Q03403
DB00288,Q00975
DB00288,Q9H8P0
DB00289,P00505
DB00289,P34896
DB00292,P24046
DB00293,Q14833
DB00293,O95954
DB00294,P24046
DB00294,P13500
DB00297,P43116
DB00297,P21817
DB00298,P47900
DB00298,Q9H3N8
DB00302,P32119
DB00302,P15880
DB00304,P0C0L5
DB00304,Q9UBN1
DB00306,O94925
DB00306,P07814
DB00307,O15528
DB00307,Q9NXB9
DB00308,P78508
DB00308,Q14542
DB00312,O15382
DB00312,O14841
DB00313,O75438
DB00313,P03901
DB00316,P31151
DB00316,Q9NXB9
DB00321,Q99584
DB00321,P80511
DB00323,P31153
DB00323,Q8N1G2
DB00324,P31213
DB00324,P19099
DB00328,Q16718
DB00328,O96000
DB00331,O75747
DB00331,Q9HBH9
DB00333,O15382
DB00333,P13196
DB00334,Q99584
DB00334,P23297
DB00337,Q13882
DB00337,Q12851
DB00341,P29034
DB00341,P80511
DB00342,P23297
DB00342,Q99584
DB00346,Q9BXT2
DB00346,P62955
DB00347,P11473
DB00349,P24046
DB00350,Q09428
DB00350,Q9UBN7
DB00351,P24046
DB00353,P02708
DB00353,Q06278
DB00354,P80511
DB00354,P04271
DB00357,Q15825
DB00357,Q9UGM1
DB00358,Q14123
DB00358,O95263
DB00360,P51787
DB00360,Q9UQ05
DB00361,Q9UHF0
DB00361,P23246
DB00363,P35754
DB00363,Q9Y2Q3
DB00364,P04003
DB00364,P08779
DB00366,P27487
DB00366,P80511
DB00367,P00450
DB00367,P08779
DB00368,Q9UHI5
DB00368,Q99705
DB00370,P29034
DB00370,P23297
DB00371,P24046
DB00371,Q92731
DB00374,Q9NYP7
DB00374,P09466
DB00378,P19099
DB00378,P78334
DB00379,Q16478
DB00379,Q16099
DB00382,P00326
DB00382,P10176
DB00385,P07437
DB00385,Q12809
DB00388,P56696
DB00388,P15382
DB00389,P10275
DB00391,O15530
DB00391,Q6FHJ7
DB00392,Q04609
DB00392,P54687
DB00393,Q02127
DB00393,P20648
DB00394,Q9H8P0
DB00394,P19099
DB00396,P01031
DB00396,P23368
DB00397,Q99705
DB00397,Q86YN6
DB00400,Q9UQF2
DB00400,P35908
DB00402,P24046
DB00404,P24046
DB00405,P29034
DB00405,P23297
DB00408,P00439
DB00408,Q92569
DB00409,P09172
DB00409,Q9UM73
DB00411,Q14994
DB00411,Q09470
DB00412,P17050
DB00412,Q9NXB9
DB00413,Q9Y2D1
DB00413,P18846
DB00414,Q8WXS5
DB00414,Q99712
DB00415,Q14164
DB00415,P29320
DB00416,P11511
DB00416,P28329
DB00418,Q9UI32
DB00418,P43004
DB00420,P80511
DB00420,P23297
DB00421,P48728
DB00421,O95167
DB00422,P30530
DB00422,Q06278
DB00423,Q6FHJ7
DB00423,P55017
DB00424,P14410
DB00427,P23297
DB00427,P29034
DB00429,Q08493
DB00429,Q08499
DB00431,Q9H8P0
DB00431,Q7Z2W7
DB00433,Q99584
DB00433,P00439
DB00434,P23297
DB00434,Q99584
DB00435,P14923
DB00435,P29034
DB00436,P05089
DB00437,Q86YB8
DB00437,Q92947
DB00439,P08319
DB00439,P51970
DB00443,Q9H8P0
DB00449,O43497
DB00449,Q00653
DB00451,P48549
DB00451,O95069
DB00454,P41250
DB00454,P34897
DB00455,P04271
DB00455,O95665
DB00457,Q99571
DB00457,Q16322
DB00458,P80511
DB00458,Q99584
DB00459,P32418
DB00459,Q9NR63
DB00464,P02818
DB00464,P15559
DB00467,P07437
DB00467,P68366
DB00470,Q9Y5S1
DB00470,Q8NET8
DB00471,P51955
DB00471,Q15139
DB00472,P10696
DB00475,P24046
DB00477,Q99584
DB00477,Q9UBV8
DB00480,P21796
DB00480,Q9Y5S1
DB00481,P16455
DB00481,P01031
DB00483,P49585
DB00483,Q13393
DB00484,P10827
DB00484,P18850
DB00487,Q14978
DB00487,P68366
DB00490,P30530
DB00494,Q9HBK9
DB00494,Q14749
DB00498,P16083
DB00498,P00740
DB00499,P24046
DB00499,P62714
DB00501,P04271
DB00501,Q99584
DB00502,P48664
DB00502,P17735
DB00503,P24046
DB00503,P52429
DB00504,P04040
DB00504,Q9NY46
DB00509,P54284
DB00509,Q9H252
DB00511,P02787
DB00511,P06870
DB00513,Q07343
DB00513,P11021
DB00514,P18850
DB00514,P38435
DB00521,P01138
DB00521,P28482
DB00523,Q9NYP7
DB00523,Q8NFJ5
DB00527,P11678
DB00527,P51649
DB00530,Q9Y6T7
DB00530,Q13574
DB00531,Q86XP1
DB00531,P24046
DB00532,Q5KSL6
DB00532,O60656
DB00536,P30043
DB00536,Q9BYZ2
DB00539,O60656
DB00539,P01024
DB00540,P23297
DB00540,Q99584
DB00541,P48723
DB00541,P60842
DB00543,P23297
DB00543,P80511
DB00545,P49585
DB00545,Q9Y694
DB00547,P19099
DB00547,P31213
DB00548,P56937
DB00548,O43181
DB00549,Q13258
DB00549,P21462
DB00555,P07814
DB00555,Q04609
DB00557,P80511
DB00557,P29034
DB00562,P05089
DB00562,P29972
DB00563,O95168
DB00563,O00217
DB00564,Q9Y6T7
DB00564,P24046
DB00565,P28329
DB00565,P11511
DB00568,P80511
DB00568,P23297
DB00569,P51693
DB00569,P01031
DB00570,P51858
DB00570,Q96FI4
