0,1
DB12941,P10275
DB01403,P21728
DB11859,P47869
DB00368,Q05940
DB01593,P01019
DB09089,Q02641
DB01744,Q8NER1
DB09061,Q9Y2T6
DB00776,Q9UI33
DB09130,P02647
DB01069,P35498
DB01026,Q14994
DB00237,P30532
DB09195,P35367
DB06148,P35368
DB01351,P36544
DB00780,Q16853
DB12783,P20711
DB00721,Q15822
DB00653,P54284
DB00917,P43116
DB00568,P21918
DB04890,P35367
DB00475,P34903
DB00142,P08243
DB01133,P36543
DB00929,P43116
DB06144,P14416
DB00696,P41595
DB00483,Q15822
DB00140,P30043
DB00349,P47870
DB00189,Q8N1C3
DB00409,Q99720
DB00590,Q12809
DB00627,P49019
DB11093,P04271
DB09130,P56537
DB00216,P08908
DB03796,P50897
DB00239,O75469
DB00712,P35354
DB00518,P68371
DB00798,P98164
DB00824,P29274
DB06262,P08913
DB01110,Q01668
DB01254,P54760
DB00537,P11388
DB00312,P78334
DB06204,P41145
DB02659,P04054
DB12010,P54756
DB12010,P29376
DB01241,Q8TCC7
DB00201,Q9HCR9
DB01043,P46098
DB00477,P11229
DB14491,Q16595
DB00321,P28222
DB11273,Q70Z44
DB01595,Q9UN88
DB00459,P28702
DB00401,Q13698
DB05015,Q969S8
DB00126,Q9GZT9
DB12010,P12931
DB00715,P21918
DB01023,Q13698
DB12010,P42681
DB01197,P08253
DB12010,Q13882
DB00231,P31644
DB09270,P31040
DB00783,P03372
DB11359,P02768
DB01179,P68366
DB00228,Q06432
DB11619,P30968
DB00726,P23975
DB01043,P14416
DB00313,P37231
DB00543,Q9UN88
DB00818,O14764
DB16019,P07288
DB00409,P14416
DB09130,P42858
DB00747,P11229
DB01065,P0DP23
DB12010,Q13237
DB00393,P35869
DB00907,Q9UI33
DB00142,P54886
DB00421,Q02641
DB08815,P08913
DB00914,Q13131
DB00142,P48506
DB14533,P27169
DB02659,P24311
DB01239,P28223
DB06616,P12931
DB12010,Q13153
DB00241,Q13002
DB04880,Q14432
DB01039,Q07869
DB01133,Q99437
DB00777,P28223
DB00645,Q9Y5Y9
DB11235,P35367
DB00398,P09619
DB00246,P46098
DB01115,Q08289
DB09205,P35348
DB00307,P28702
DB00404,P31644
DB09130,P01019
DB06216,P18089
DB01186,P28223
DB01208,P11388
DB01593,P05067
DB00280,P20309
DB11148,O43497
DB01409,P08912
DB14488,P02787
DB00711,P09917
DB01587,P78334
DB00148,Q14353
DB01544,O14764
DB01221,P28223
DB01593,P04637
DB13257,P69905
DB09130,P30086
DB01115,O75469
DB00333,P32297
DB00313,Q01118
DB00563,P31939
DB01156,P46098
DB01017,P28482
DB00349,P78334
DB00408,P18825
DB01593,O75340
DB13867,P47712
DB00656,P35367
DB00655,P10275
DB00851,Q14181
DB00257,O15554
DB00755,Q9NR63
DB09472,P00915
DB00145,O60391
DB00721,P26358
DB14481,P28676
DB09074,Q9UGN5
DB00555,P35348
DB01587,P31644
DB06777,P52895
DB09118,Q99928
DB00151,P17174
DB00364,P02679
DB14001,Q16760
DB00849,P34903
DB00421,O43497
DB00202,P20309
DB00903,Q13621
DB12010,Q9Y4K4
DB01392,P08908
DB06480,Q13639
DB00475,O14764
DB01593,P04217
DB11093,Q9UBV8
DB01110,Q9H252
DB11274,P35462
DB00307,P48443
DB13954,P62508
DB00543,P41595
DB04953,O43525
DB00121,O00763
DB00114,O94903
DB13944,P03372
DB09130,P26447
DB00753,P18505
DB00245,Q01959
DB00306,Q8N1C3
DB01154,Q15842
DB00182,P31645
DB11148,Q02641
DB01036,P08912
DB06712,Q13936
DB04832,P31645
DB09116,P48448
DB01169,P27361
DB04820,P21397
DB00186,Q99928
DB00475,P47870
DB01017,Q13164
DB01370,P02787
DB01069,Q9UJ96
DB09205,P25100
DB01151,P28223
DB00661,O43497
DB01092,P05023
DB14533,P01024
DB01365,P08588
DB00246,P14416
DB01224,P18089
DB01142,P50406
DB00726,P13945
DB00887,P55011
DB01151,P08173
DB00934,P14416
DB00975,Q9Y233
DB06176,Q92769
DB13955,P37059
DB01236,Q9UN88
DB00555,P29274
DB12537,P48169
DB00371,P78334
DB06594,P48039
DB01403,P35368
DB11186,P35499
DB02659,P09669
DB00898,Q14542
DB01618,P28223
DB00247,P28222
DB00898,P23415
DB00557,Q12809
DB14533,P06702
DB01013,P08235
DB01595,P18505
DB03310,P08263
DB09130,P00739
DB13345,Q8WXA8
DB09130,P51693
DB12010,Q8TBX8
DB06204,P35372
DB04820,P21964
DB00373,P07550
DB00142,P42262
DB00736,P20648
DB14001,Q86XP1
DB09371,P10275
DB00243,P63252
DB01544,Q9UN88
DB12537,Q16445
DB00237,Q15825
DB00935,P18825
DB00228,Q9Y698
DB00721,O15554
DB01580,P07550
DB00201,Q08493
DB00637,O95259
DB01069,Q96L42
DB00243,Q9Y5Y9
DB00722,P12821
DB00536,P05091
DB00829,P14867
DB00968,P08913
DB00313,Q9UKV0
DB09225,P23975
DB00477,P28223
DB11273,P50406
DB00181,Q9UBS5
DB14481,P80303
DB00153,Q9BXT2
DB14489,P69905
DB01035,Q14524
DB00600,P14679
DB09130,P02765
DB00656,P35348
DB00637,P35367
DB06016,P28223
DB00543,P31645
DB00540,P20309
DB00126,Q9BY66
DB14487,P02652
DB00574,Q99720
DB00755,P13631
DB01197,P12821
DB00572,P08172
DB06413,Q01959
DB00280,P08172
DB00934,P20309
DB01437,P14867
DB00945,P28482
DB00898,P19320
DB00897,P47870
DB00564,P35498
DB00829,O14764
DB00543,P08913
DB13946,P03372
DB13345,P08908
DB01592,Q9NZD4
DB00132,Q9NXB9
DB00228,Q03721
DB03147,Q15067
DB01175,P35368
DB00925,P0DP23
DB00713,Q16348
DB00408,P08913
DB01224,P08173
DB00770,P43116
DB01224,P21918
DB12010,P41743
DB00409,P35462
DB00182,P23975
DB00961,Q9Y5Y9
DB00186,P34903
DB13501,P35354
DB11273,P28222
DB09061,P15559
DB00715,P28335
DB01406,P30968
DB00898,P48051
DB01151,P17405
DB03310,P22352
DB09061,P20815
DB01175,P23975
DB01133,P27449
DB03147,P15559
DB00959,P04150
DB04272,P15121
DB06700,P23975
DB00477,P25100
DB01224,P18825
DB04743,P02788
DB00801,P14867
DB14487,P08779
DB02701,Q10588
DB00898,P48169
DB06274,P35372
DB01593,Q13547
DB01197,P09960
DB01110,Q9NSA2
DB00126,Q96Q83
DB12537,P34903
DB01156,P32297
DB01239,P20309
DB09291,P25103
DB00753,Q09470
DB01102,P08588
DB14533,P09874
DB00540,P25100
DB14533,Q0VD83
DB01196,P78559
DB09205,P08913
DB09061,P10635
DB06603,Q9UQL6
DB00349,Q9UN88
DB01182,Q14524
DB01068,P47870
DB14533,Q14624
DB12141,Q9UM73
DB01956,P48169
DB00605,P23219
DB09076,P08173
DB00368,P08588
DB12010,O75914
DB05260,P31350
DB00852,Q8WYK2
DB00402,P48169
DB12404,Q99928
DB01021,P00915
DB00898,Q99928
DB09090,Q13698
DB01339,Q15822
DB01229,Q9H4B7
DB06637,Q09470
DB00999,P55017
DB01067,P37231
DB12010,Q9H3Y6
DB00934,P25100
DB01212,Q8TCC7
DB08932,P25101
DB00555,Q9UQD0
DB01189,Q16720
DB06700,Q01959
DB00502,P35367
DB04920,Q13698
DB11859,O14764
DB09409,Q12879
DB00898,Q8WXA8
DB15685,P11362
DB09079,P12931
DB03147,Q12882
DB01592,P06746
DB00173,P78362
DB00710,O95749
DB00208,Q9H244
DB01393,P19793
DB01088,P34995
DB09130,P29034
DB12537,Q99928
DB12010,Q9UIK4
DB09076,P20309
DB00825,O75762
DB00376,P11229
DB09351,P08588
DB00548,P31213
DB03128,P20309
DB00371,Q9UN88
DB00398,P15056
DB00513,P00750
DB06800,P35372
DB01593,P04731
DB00483,P08172
DB14487,P06702
DB00398,P10721
DB00266,Q9BQB6
DB00687,P08235
DB00418,Q14957
DB01065,P46597
DB01174,Q13224
DB14533,O14618
DB09213,P23219
DB11577,P08913
DB00548,P14679
DB09209,P41143
DB06757,P02787
DB09118,O14764
DB00482,P35354
DB12010,O15530
DB04896,O15399
DB01095,Q92769
DB02546,Q9UBN7
DB09213,Q07869
DB00683,P18505
DB12010,Q16513
DB02701,P00338
DB00530,P00533
DB14487,P04264
DB00316,Q15185
DB00907,P31645
DB00182,Q01959
DB00921,P41145
DB09061,P24752
DB01069,Q6PIU1
DB09061,O75311
DB13345,P28221
DB01107,P14867
DB01199,P36544
DB12010,P11802
DB00210,P28702
DB09256,P04818
DB06144,P35368
DB00371,Q8N1C3
DB00273,P39086
DB00852,P23975
DB01069,Q99572
DB05294,P00533
DB00637,Q12809
DB00554,P23219
DB01593,P02647
DB00776,Q9NY72
DB01021,P05023
DB00949,Q13224
DB01221,P28335
DB00487,P11388
DB01133,P21283
DB00945,Q16659
DB00296,Q9Y5Y9
DB00555,P31644
DB00445,P11388
DB00402,P78334
DB00145,P23415
DB11181,P08173
DB02701,P09874
DB00159,P32418
DB01227,P35372
DB02659,Q02221
DB00508,P08172
DB01068,P18507
DB00934,P18089
DB08912,P04049
DB00619,P11274
DB01050,P35354
DB11348,Q9ULB1
DB00292,Q9UN88
DB14533,P04075
DB00246,P08172
DB02659,P23141
DB00182,P27338
DB01544,P78334
DB14481,P27797
DB00333,P41143
DB00776,Q07699
DB00753,Q99928
DB06403,P25101
DB03310,P09211
DB00228,Q7Z3S7
DB00715,P08588
DB11186,Q15858
DB00499,P10275
DB00371,Q99928
DB00819,P29972
DB11348,Q02818
DB11093,P80303
DB00268,P35462
DB01593,P05546
DB00201,P21817
DB00562,P35218
DB01189,P20020
DB00153,Q9UBN1
DB01186,P28335
DB09048,P25103
DB01268,P35916
DB00210,P48443
DB01611,Q9NYK1
DB00668,P25100
DB00661,P25100
DB12500,O60674
DB01624,P35348
DB14001,P05771
DB00458,P25100
DB00776,Q01118
DB11148,P62955
DB04896,Q12879
DB11644,P02766
DB14487,P00748
DB08822,P30556
DB08896,P16234
DB06262,P18089
DB00489,P07550
DB01174,P42262
DB01110,Q13698
DB14669,P04083
DB14533,P06733
DB00734,P28221
DB00555,P08913
DB01621,P14416
DB00924,P28223
DB01191,P28335
DB00726,P35348
DB11186,P35498
DB04272,Q9BY32
DB01085,P11229
DB00543,P35348
DB00677,P06276
DB01069,P08913
DB00247,P41595
DB01351,P47869
DB00182,P35348
DB00543,O14764
DB04946,P50406
DB00193,Q14957
DB11348,P35556
DB00351,P04150
DB00368,P25100
DB00115,Q9Y4U1
DB01069,Q14524
DB00776,O60939
DB00801,P78334
DB09118,P07195
DB01142,P35368
DB09130,P62807
DB01437,P47870
DB01452,P41145
DB00408,P47898
DB00418,P47869
DB14489,P39748
DB01043,P78334
DB09130,P63244
DB11994,P05177
DB01075,P35367
DB00768,P04271
DB03147,Q16881
DB09195,P31645
DB04272,P62312
DB00244,O15111
DB00925,P25100
DB01215,P34903
DB00122,P06276
DB00945,Q9Y478
DB01162,Q9H252
DB12010,P29597
DB00792,P35367
DB00776,Q9Y5Y9
DB01069,Q9BQ31
DB00201,Q14573
DB00321,P25021
DB00221,P07550
DB12130,Q9UM73
DB11619,P06401
DB00148,P17540
DB14499,P05023
DB11738,P08913
DB00413,P08908
DB00795,P23219
DB06151,O15111
DB00982,P13631
DB03147,Q9UKU7
DB00683,P78334
DB00925,P35348
DB01043,P47869
DB00562,P00915
DB01437,O14764
DB12010,Q5S007
DB08916,P00533
DB01069,Q9H252
DB00228,Q9Y6H6
DB01043,P48169
DB00939,P09917
DB13867,P04150
DB06401,P03372
DB00371,P18505
DB00915,P43681
DB12010,Q05655
DB00114,P20132
DB01069,P43657
DB06605,P00742
DB12010,Q15208
DB00412,O60488
DB00228,P54289
DB00555,Q15878
DB00543,P78334
DB00897,P18505
DB01118,Q12809
DB11901,P31644
DB01175,P28223
DB11652,P21860
DB01028,P18505
DB12010,Q9UQB9
DB00863,P25021
DB00945,P12004
DB00555,Q99250
DB00175,P04035
DB03088,P15692
DB00934,P35368
DB01956,P47869
DB09272,P41143
DB00584,P12821
DB03619,Q7Z2Z2
DB01110,Q9UGI6
DB02266,P10275
DB00523,Q6V0L0
DB00313,O60939
DB03147,P29475
DB09079,P11362
DB12010,Q8NFD2
DB00193,P20309
DB00136,P11473
DB00897,P34903
DB01110,Q9UNX9
DB00477,P35348
DB00708,P41145
DB01392,P14416
DB01254,P07948
DB13751,P28845
DB00477,P50406
DB13345,O95264
DB00248,P35348
DB06148,P14416
DB09130,P10997
DB00246,P18825
DB00543,P21728
DB06603,P56524
DB00555,Q99928
DB09130,Q15428
DB14488,Q96FI4
DB00756,P03372
DB04908,P28223
DB00119,P11498
DB11186,Q9NY46
DB01107,Q8N1C3
DB00243,Q15858
DB00228,Q01668
DB00801,P18507
DB00715,P08912
DB08897,P08912
DB01236,Q8N1C3
DB00806,P29274
DB06825,P30968
DB00540,P07550
DB00412,P28702
DB00852,Q9Y2D1
DB00825,O60840
DB00307,P19793
DB00273,P22748
DB09089,O00305
DB00486,P34972
DB12010,Q15375
DB00114,Q6YP21
DB01593,P03952
DB00295,P35372
DB00396,P03372
DB00915,P14416
DB00243,Q02641
DB09130,P35908
DB13751,P01375
DB11273,Q13639
DB01593,P09874
DB06813,P04818
DB00939,P35354
DB00241,P34903
DB01110,P54284
DB00841,P07550
DB00940,P11229
DB14481,P09486
DB00589,P14416
DB01043,Q8N1C3
DB00825,O00305
DB12364,P00742
DB00228,Q13936
DB00924,P23975
DB09130,P05155
DB09082,P07550
DB00852,P35348
DB01215,P18505
DB01303,Q14432
DB06144,Q12809
DB00421,P54284
DB01382,Q09428
DB06603,Q92769
DB01175,P18825
DB01170,P23975
DB00114,Q96I15
