0,1
DB00736,O95169
DB01074,Q14541
DB01076,O43708
DB00395,P29597
DB05381,Q8IW41
DB14491,P13073
DB01193,O14958
DB06204,P47989
DB04574,Q9NYK1
DB00420,P48736
DB12141,P08235
DB00411,Q9UKI8
DB08897,Q8IVH4
DB00280,P10826
DB00969,Q8N907
DB00389,P05177
DB00195,Q8N8Y2
DB04854,P48551
DB08881,P10632
DB11611,Q8NBN7
DB00162,P15692
DB14499,P13073
DB14002,P04035
DB12500,P48039
DB00887,Q9UI12
DB00014,P49585
DB01199,P01031
DB01240,Q9UHQ9
DB14498,Q9Y6J6
DB06401,P56524
DB01106,P12821
DB02659,P36897
DB00961,Q9ULX7
DB01200,P05452
DB00308,P35908
DB01399,P51843
DB00399,Q02809
DB04946,P02765
DB00468,Q16795
DB00503,O96000
DB09291,O43175
DB13154,P08172
DB11278,P05362
DB00310,Q02641
DB00350,Q9UBM7
DB08901,Q9Y2T6
DB00275,P17302
DB00800,P17707
DB12332,P07355
DB04834,P02655
DB00798,P48167
DB00615,P04150
DB06589,Q13224
DB03756,P68400
DB00394,Q13630
DB06217,P29972
DB00788,O95977
DB00800,P02749
DB00181,Q16719
DB14575,O95342
DB01075,P63244
DB09462,O75306
DB00385,Q14978
DB05812,P35527
DB14006,P02750
DB00631,P12235
DB11979,Q15596
DB00979,P16152
DB01067,P49411
DB11611,Q9NPA2
DB13783,Q16798
DB13954,P54710
DB00508,P11142
DB00132,P02747
DB00245,P24941
DB09089,Q9UGM1
DB06401,Q13554
DB06216,P49448
DB00801,P08631
DB00717,P15428
DB00598,Q9Y617
DB00389,P00740
DB00584,Q16775
DB00253,P59768
DB03193,P42261
DB06287,O95718
DB00422,Q9GZT4
DB02546,Q05397
DB00313,P35368
DB00257,Q9HB55
DB01069,O60674
DB09212,Q13315
DB00784,O43193
DB11591,Q96GD4
DB00227,P00915
DB01427,Q9NUV7
DB01002,Q6NS38
DB00733,Q14330
DB00151,P12268
DB08822,P32322
DB00411,P13645
DB00983,Q14353
DB00814,Q14032
DB06595,P00403
DB00298,Q14330
DB12978,O14880
DB01320,Q75N90
DB01087,P04637
DB11691,P32004
DB15035,Q05329
DB06153,Q92769
DB04953,P35499
DB00637,P27448
DB00322,Q9NVS9
DB04840,Q02818
DB01024,P41250
DB00982,Q16795
DB06230,P02679
DB00615,Q92731
DB09086,P60842
DB01035,Q9Y271
DB00936,P20674
DB01599,Q02809
DB04880,P0CG29
DB01628,Q9Y2K2
DB02789,O95298
DB00755,P46939
DB00869,P51451
DB01045,P05452
DB09149,Q92887
DB00657,Q13555
DB01591,P23458
DB01656,P01106
DB00333,Q9Y5S8
DB00467,P51582
DB01430,P22459
DB00722,P06858
DB04825,Q9UQF2
DB06637,P23246
DB01120,P18505
DB00281,P02788
DB00605,O75747
DB01053,Q12791
DB01105,P31025
DB01200,P10515
DB04880,P03901
DB00145,O14841
DB00242,P08183
DB00513,Q5JPH6
DB00591,O75251
DB01211,P27448
DB00990,P25024
DB11359,Q12879
DB11699,Q9BY32
DB00521,Q99640
DB14489,Q13621
DB13751,Q14654
DB01348,Q99714
DB00388,Q9Y6Y9
DB00255,P05155
DB01067,Q96RI1
DB14631,P06702
DB00503,Q9Y616
DB01012,Q9UEW8
DB11362,P61024
DB01219,P0C0L5
DB00412,P54764
DB00465,Q13255
DB01151,P02794
DB01166,Q92769
DB00686,P54762
DB00754,Q00653
DB01036,Q06278
DB06701,Q04771
DB01242,P04731
DB01214,P49589
DB00892,P30542
DB00637,P21860
DB00293,P04626
DB00395,O43497
DB04953,P46098
DB00998,Q9H1R3
DB00139,Q01959
DB00397,P13637
DB00177,P27338
DB00509,P49619
DB00661,P05089
DB01244,Q13946
DB13179,O00459
DB09085,Q9NY72
DB04898,P04217
DB12147,Q9UQM7
DB00796,P23560
DB08439,P06401
DB00850,P01106
DB00357,Q16288
DB06217,Q9BQB6
DB00313,P10253
DB04843,P45983
DB08865,O00222
DB08809,Q99677
DB09085,P21728
DB08880,P38435
DB00276,P14060
DB01216,O60939
DB08868,P06702
DB00349,P29474
DB00661,P21802
DB01053,O95259
DB00982,P21728
DB14500,P12814
DB04824,O15304
DB01191,O00222
DB11157,P32418
DB01097,P21918
DB01069,Q16873
DB00821,P22033
DB00823,O00483
DB00970,Q96RI1
DB08804,Q06203
DB00934,P80303
DB00248,Q8IYT8
DB00554,P43115
DB00963,P62508
DB01396,P30044
DB01559,P42262
DB01120,P06239
DB15233,P14854
DB04224,P49761
