0,1
DB00233,P42679
DB14541,O43175
DB00541,P05543
DB00663,P41145
DB00132,P49788
DB01026,Q13423
DB09092,P29034
DB00316,Q07021
DB00405,P04271
DB00711,P37173
DB00642,O95139
DB15102,P36507
DB04573,P05129
DB09237,Q13003
DB00411,Q8WXA8
DB00972,P22830
DB03147,P48039
DB12130,P29597
DB11148,P15382
DB01291,Q86YN6
DB04573,O60656
DB00331,Q9P0L2
DB00988,P02652
DB00754,P51843
DB12328,P25100
DB01186,P11712
DB01146,O60840
DB01098,P37058
DB00845,Q9UBN1
DB13953,P56556
DB03147,Q00653
DB01185,P29803
DB00544,Q6IA69
DB04938,Q06481
DB11855,O94925
DB06751,Q03721
DB00120,Q13224
DB04272,Q8NFD2
DB11644,O75880
DB14489,P56537
DB00317,P15121
DB00157,P35498
DB01370,O43570
DB00798,Q13630
DB12783,Q8N5Z0
DB09409,Q9NR82
DB01348,Q00653
DB15982,Q14624
DB00772,O15399
DB00140,P49448
DB00744,Q9UEW8
DB13155,O60391
DB04880,P78527
DB00995,Q14012
DB00711,P41240
DB00114,O15403
DB11994,P17612
DB00995,Q07912
DB06689,P15531
DB03128,Q9P0X4
DB13257,P04731
DB01162,Q96KK3
DB11386,Q9Y5N1
DB00939,P99999
DB09148,P32119
DB00521,P19838
DB01068,Q9Y6T7
DB09129,Q96PY6
DB02659,O43175
DB00313,P84077
DB00145,P19113
DB00241,Q13393
DB00433,P80511
DB00418,Q13255
DB09070,P00751
DB00178,P05109
DB01075,Q99584
DB08875,P29323
DB02266,Q96SW2
DB01254,P63261
DB00130,Q8TD30
DB00142,P02765
DB01586,P40926
DB00157,P47989
DB03754,O75340
DB04871,Q07075
DB00740,O60931
DB14975,P00736
DB00615,P60842
DB14487,Q06432
DB01014,Q12852
DB06213,Q99250
DB00977,P04003
DB00995,P42685
DB04880,P16499
DB00477,P80303
DB00768,P07900
DB00915,P59768
DB04837,A5X5Y0
DB00549,Q13258
DB00504,O75762
DB04573,P11678
DB06654,Q92947
DB11186,P56373
DB01080,Q9Y600
DB05812,P00326
DB14488,P04731
DB01296,P56524
DB00841,P41238
DB00331,Q13627
DB00449,O00305
DB09061,P03901
DB04272,P49908
DB14543,P29803
DB00806,O15239
DB14533,P08263
DB00624,P0C0L5
DB06757,P14061
DB00162,P00492
DB01244,P27824
DB06800,Q9HBA0
DB01253,Q02127
DB06700,P43004
DB09053,O00299
DB14487,P36955
DB01159,P48664
DB01025,P23297
DB04272,P04003
DB11619,Q92753
DB09462,Q9NPA2
DB00946,P48728
DB08860,P11766
DB14491,P29401
DB08875,P54756
DB00420,P04271
DB00615,P02787
DB00843,P38435
DB00142,O75185
DB00298,Q03721
DB08911,Q96L34
DB00692,P62807
DB14723,P06213
DB00140,P00338
DB01185,P00352
DB00995,Q9UEW8
DB06782,P13647
DB00253,O95180
DB14539,O43175
DB14544,Q9P0J0
DB01236,O75880
DB00961,P21817
DB00205,P56556
DB14723,Q12879
DB00688,O43175
DB00552,Q96Q40
DB00145,P56524
DB12010,P52824
DB06151,P34903
DB00868,Q9UJ90
DB00151,P19113
DB00809,O43451
DB03128,P48547
DB01169,P03951
DB00750,Q9ULD8
DB00874,P21397
DB13952,O75438
DB01108,Q9UDR5
DB11093,Q9Y6J6
DB01159,P51553
DB01146,Q01118
DB00471,O75385
DB00561,Q9HAB3
DB00563,P17568
DB06766,Q12879
DB04339,P62508
DB00239,P19099
DB04540,O00555
DB01393,Q9Y5S1
DB09148,P15531
DB06695,P48637
DB01130,Q7Z3S7
DB15617,P04731
DB00672,P45984
DB08809,P15121
DB00382,Q13393
DB09074,P01023
DB09129,Q9Y6R4
DB12500,Q9NWZ3
DB00449,Q99572
DB01236,P50213
DB09061,P05090
DB00145,P01042
DB14488,P01031
DB11689,P21281
DB00621,P15538
DB01075,P80511
DB14543,O75306
DB00120,O95954
DB00868,P41231
DB00143,Q9BYV1
DB01744,Q08289
DB14541,P49448
DB03147,Q16558
DB04825,Q8TBX8
DB00945,Q8N907
DB06603,P02671
DB00680,P43403
DB01210,P27338
DB09070,P02766
DB00615,P02775
DB08911,Q96D53
DB15233,P09769
DB04339,Q9NYX4
DB09213,P56524
DB01240,Q14123
DB06689,O15304
DB00939,Q96RR4
DB00691,O75340
DB00750,P10827
DB00686,P02675
DB06202,P02538
DB00753,Q969S2
DB00151,P26447
DB04930,P29034
DB13995,P06727
DB00210,P20132
DB14487,P33527
DB00773,P05546
DB09128,P37058
DB14481,P08865
DB00756,Q9UDR5
DB00173,P05166
DB13943,P00739
DB00145,O15427
DB09080,P02647
DB00902,P11229
DB11386,Q9Y257
DB09195,Q8WYK2
DB00228,P00505
DB01125,P16083
DB01320,Q8TDU6
DB09061,P08319
DB06757,P02750
DB01146,Q9Y6H6
DB04272,P49840
DB03310,P16152
DB01014,Q16513
DB14509,Q15303
DB01017,O75385
DB00304,P35908
DB01146,Q9P0X4
DB00276,P51575
DB01189,O95479
DB09124,Q8WXS5
DB01189,P23246
DB00953,O95665
DB14490,P26447
DB00629,O15239
DB14507,P45984
DB01197,P05109
DB09148,P49908
DB13954,P02795
DB00807,P21918
DB00192,P41145
DB00163,P68400
DB00947,P60174
DB00890,P15169
DB06237,Q9NP56
DB11791,P49840
DB00006,P06727
DB00328,P03891
DB00655,P46939
DB00964,P17544
DB09112,P01023
DB00686,P02679
DB01236,P54886
DB14487,P41145
DB00648,P46939
DB14723,Q15139
DB01367,Q15067
DB00130,P43004
DB01095,P11586
DB08867,P42330
DB00418,P21549
DB14845,Q8NEV4
DB00091,P02655
DB14491,P06276
DB06410,P35398
DB09143,Q7Z3S7
DB11186,Q16558
DB00411,Q14542
DB00688,P56556
DB14596,Q06432
DB11090,P17252
DB00711,P99999
DB13953,O95299
DB00939,P53350
DB01130,P30968
DB11386,P56373
DB00262,P10997
DB09092,P51970
DB11691,Q9HBA0
DB06616,Q9BY32
DB01120,P80075
DB00276,O95180
DB11148,P41595
DB13995,O15350
DB00798,P03891
DB00457,O43193
DB01033,P40394
DB01224,Q99584
DB00248,P18669
DB08604,P05129
DB01235,Q9ULB1
DB00491,O43612
DB00415,P21860
DB00509,Q02641
DB01259,Q9H2G2
DB00711,Q16584
DB00945,P48448
DB00648,P31151
DB04703,Q8IW41
DB11348,P17787
DB01197,P00751
DB01088,Q14123
DB00721,P17735
DB00481,P02538
DB08818,P50213
DB14975,P14618
DB00228,P51884
DB14001,P27448
DB00312,P49448
DB06813,P23368
DB15102,P06241
DB01127,Q03721
DB09085,P35913
DB00431,P07357
DB01427,Q00653
DB01001,P51648
DB00295,P10109
DB01357,P16455
DB13954,P29034
DB00142,Q9NUV7
DB01173,Q9P0Z9
DB04821,P26440
DB06176,P20851
DB11157,O00299
DB11219,P29034
DB12500,Q14680
DB00751,P23297
DB00114,P48664
DB00964,P35869
DB09070,Q04759
DB14500,Q9UJU2
DB01114,P23297
DB00659,Q9NSA2
DB01146,P50406
DB01175,P23297
DB00677,P49411
DB00130,P17174
DB00331,P54760
DB11274,Q01668
DB00521,Q92569
DB01098,P23368
DB00298,P43657
DB01017,P19784
DB01593,Q9UI09
DB00227,Q9BYZ2
DB00852,Q96KK3
DB00914,P41240
DB13346,Q7Z2W7
DB01419,P22792
DB00539,O60656
DB06441,P16389
DB00114,Q07955
DB00717,P24046
DB00641,O95299
DB00914,O75116
DB13257,Q00987
DB00449,Q96L42
DB00120,P48507
