0,1
DB09092,P21695
DB13952,P31937
DB01050,P02743
DB00953,Q00536
DB00780,P11216
DB01626,P16435
DB00822,O96000
DB08918,Q15208
DB11386,P11388
DB01120,Q9UKQ2
DB00420,P04271
DB01019,Q86VZ1
DB06709,O00555
DB00142,O15403
DB00408,Q92569
DB11791,Q02779
DB00289,P08243
DB01357,P41238
DB00677,P02790
DB06757,P32119
DB14533,P05771
DB01303,P53805
DB09071,P51659
DB14517,P51884
DB00548,O14561
DB00754,Q92887
DB11181,O15392
DB00986,P18405
DB01625,P54756
DB14488,O14832
DB00563,Q86Y39
DB09130,Q8TAE7
DB04908,Q9Y2H1
DB00241,P17174
DB00619,P23743
DB06151,O43525
DB00391,O15530
DB11219,P15531
DB00335,P51649
DB00711,P12004
DB01267,P29034
DB09237,P17752
DB00439,Q13423
DB00711,O95835
DB01583,Q9UJ96
DB00385,P02768
DB01097,O60701
DB01131,P26439
DB13995,P17174
DB06335,P03923
DB00157,Q13255
DB01079,P22626
DB00454,Q9Y617
DB00192,Q16099
DB00454,P10606
DB00143,Q96RQ9
DB00744,Q8TBX8
DB03147,P01303
DB00142,Q92506
DB08911,Q96Q40
DB00539,O75311
DB00659,P08588
DB14649,O95180
DB00153,Q9UNX9
DB00153,P07203
DB00824,P21589
DB11093,Q6PIU1
DB00744,P53350
DB01174,O14939
DB09116,Q02252
DB02546,P06702
DB00647,Q9H015
DB06151,Q9H252
DB14001,Q8TDR2
DB14507,Q06187
DB01210,Q99928
DB03310,P01008
DB01430,P51787
DB04575,P02787
DB06151,P01031
DB00454,Q9BYV1
DB06713,P31213
DB01063,P80365
DB00995,Q96GD4
DB02266,P56181
DB13872,Q92731
DB00233,P15056
DB01045,P49619
DB00143,P09466
DB00151,P11177
DB00398,Q03403
DB00773,Q16348
DB01017,Q9HBG4
DB14489,O00469
DB06766,P49888
DB00306,P11511
DB00143,P45381
DB00711,P08684
DB04272,P17516
DB00370,Q99584
DB09124,P31213
DB09371,P46663
DB06268,P08700
DB00914,P04626
DB14001,Q08881
DB00555,Q14831
DB00504,P24752
DB00244,Q13557
DB09130,Q9NUV7
DB00151,P11217
DB00210,Q9UJT1
DB01043,O75880
DB00807,P28472
DB01183,P02746
DB09130,P13611
DB00799,P17936
DB01014,Q9BXA7
DB01043,P01011
DB00179,Q8IYT8
DB00518,P18846
DB15102,Q9P286
DB08604,P28335
DB11760,P08700
DB04272,O14976
DB11348,Q99677
DB00139,O95182
DB00334,P61024
DB13873,O00204
DB11823,Q13523
DB01586,Q99714
DB04898,P62937
DB13154,P00918
DB11219,P48167
DB00807,Q9ULD8
DB14487,P62955
DB00153,P07101
DB00554,O43676
DB11186,P13498
DB04703,Q9BRS2
DB00140,P51970
DB14533,P56696
DB00145,P22001
DB00824,Q9NR82
DB04272,Q14353
DB00988,Q6NS38
DB01028,P20839
DB00464,P02818
DB14723,P49761
DB09123,P08686
DB04824,P10636
DB00470,Q7Z2W7
DB04824,P27487
DB09149,Q99497
DB11219,P04279
DB11590,P22033
DB00119,P05452
DB00280,O15067
DB14583,P16860
DB04880,O00329
DB13995,P36955
DB04953,P29474
DB13967,Q9UNQ0
DB01593,Q9HA77
DB00130,P42685
DB13166,P05546
DB00142,P53985
DB00789,Q70Z44
DB08911,Q9UQM7
DB00142,O15374
DB09116,Q92506
DB06155,P04196
DB00635,P30519
DB00457,Q9UIX4
DB00903,O15440
DB14481,P16455
DB00850,Q99584
DB00297,P43088
DB06151,Q9H4B4
DB04880,P29275
DB01162,Q9ULD8
DB11219,P37231
DB01122,P29475
DB06698,O15392
DB00823,P05164
DB00615,P22626
DB12010,P05164
DB01025,Q9UQQ2
DB05260,P23469
DB14541,P31040
DB12010,O14732
DB00711,Q9P286
DB13956,O00217
DB01296,P45984
DB12267,P14550
DB00995,Q9H422
DB00756,P14679
DB11718,P25101
DB09389,Q9UF02
DB00170,P11586
DB09079,O75390
DB01440,Q92731
DB13154,Q16445
DB01236,P41250
DB00780,P11217
DB00143,P31025
DB13257,O15304
DB06814,Q86YN6
DB00843,Q8WWQ8
DB04896,Q13255
DB00142,P00747
DB00153,P02708
DB09462,Q08493
DB01108,Q15738
DB01708,P08183
DB00421,P40394
DB00471,O14730
DB03193,Q07699
DB09129,Q9C098
DB00494,Q9HBK9
DB14002,P25774
DB00266,Q86YB8
DB00874,P15104
DB00228,P00505
DB00622,P80303
DB08818,P25101
DB14723,Q92918
DB02266,Q92781
DB00498,P00740
DB06148,P29034
DB06207,Q8TDN2
DB06689,P06702
DB00765,Q9NSD9
DB00626,Q14624
DB01184,O75715
DB09409,Q70Z44
DB01017,P04746
DB01204,P51693
DB09116,P12268
DB01247,P47989
DB01086,P39086
DB01173,P34897
DB00091,P00387
DB01656,Q9NP56
DB09130,P51692
DB06757,P62937
DB00570,P10997
DB08809,P07203
DB01219,O76074
DB14649,P18405
DB14481,Q01118
DB03147,O60939
DB11348,P02795
DB11644,P01031
DB00536,P53004
DB00947,Q06830
DB00631,P30085
DB01028,Q9UHF0
DB01017,Q9UGI9
DB00151,P13645
DB00404,P24046
DB00292,P24046
DB01708,P10632
DB00985,P80511
DB00205,O95299
DB00143,P00739
DB00399,P28845
DB00119,O14561
DB01599,Q09428
DB12332,Q10588
DB00605,Q02252
DB01273,P98194
DB01177,O60701
DB11823,P30101
DB00756,O43175
DB11967,O15342
DB00540,Q99584
DB09477,P49411
DB00289,Q9Y646
DB08814,P34972
DB00145,Q9Y697
DB00210,P11217
DB11581,P00750
DB00504,Q02083
DB01231,P07949
DB01236,P37059
DB13158,O60359
DB00228,P02750
DB00821,Q14573
DB00521,P22303
DB14539,P47895
DB00602,P20020
DB00217,Q99705
DB11760,Q15155
DB06153,Q99584
DB00623,P30530
DB00845,Q96RP8
DB00307,P17174
DB03754,P16455
DB13154,Q9BPV8
DB09462,P16083
DB00239,Q9H4B7
DB09214,P06858
DB12789,P27361
DB06202,P04003
DB00748,P04271
DB00754,P35869
DB00868,O95259
DB11156,Q14624
DB13346,O75311
DB00699,Q15067
DB13955,P35527
DB14481,Q9NSA2
DB13953,P13645
DB01035,Q9UHF0
DB09401,Q9UBN1
DB09064,Q15858
DB09031,P03372
DB08604,Q07699
DB11359,Q9Y694
DB01956,Q9BQ31
DB09070,P04217
DB01345,Q96RI1
DB14002,Q6PHR2
DB11978,P12429
DB14881,Q07075
DB00210,P32119
DB13800,P13693
DB00605,P12724
DB00281,Q9NWZ3
DB00913,P41146
DB04938,P13500
DB03147,Q8N8R3
DB09129,Q8TDR2
DB06282,Q99584
DB01108,P08559
DB00151,O43920
DB04890,Q99584
DB11994,Q9H3Y6
DB04272,P40394
DB00138,O15382
DB11093,P02750
DB14001,O00329
DB00812,Q15139
DB01698,Q9BYZ2
DB00691,P02746
DB00475,P24046
DB11362,P00325
DB00354,P80511
DB00972,P29034
DB01189,P07327
DB11093,P43681
DB01280,P31350
DB08901,Q96RQ9
DB04272,Q9UPZ9
DB00370,P29034
DB00913,P31645
DB01076,Q02928
DB03310,P19404
DB01185,P48728
DB01133,P31350
DB01370,P02743
DB08911,Q16584
DB01017,O15111
DB14001,Q9Y463
DB00655,P51693
DB04842,P11473
DB01017,Q9P0L2
DB08868,P49411
DB06699,P13500
DB00484,P15336
DB01210,P14867
DB09257,O95831
DB05260,P07225
DB00157,P78352
DB00159,Q9UNQ0
DB00298,P42261
DB00711,P08581
DB14509,O94768
DB00697,Q08426
DB14845,Q9H2X6
DB08604,P10827
DB01244,P80303
DB00652,Q92731
DB01620,P80511
DB00153,O43526
DB00788,Q92947
DB09130,Q99928
DB06751,P08912
DB00170,O95167
DB00120,Q96EN8
DB04839,Q9UF02
DB06249,P02746
DB04703,O75914
DB01394,P13645
DB01014,Q04759
DB04272,Q96C36
DB09047,P02763
DB00659,Q9UQD0
DB00358,Q13315
DB04871,P08922
DB00142,P03905
DB06751,P02763
DB00415,O95819
DB11157,P04279
DB00521,P18848
DB00393,P51164
DB06151,P48544
DB00982,O60760
DB01159,P60842
DB01087,Q86YB8
DB00468,P07864
DB11823,Q6PHR2
DB09130,Q96LZ3
DB00653,Q9HBH9
DB01956,O60840
DB06274,P78334
DB00950,P52209
DB06151,O94768
DB11386,P41143
DB04832,Q15067
DB09061,P07225
DB01102,P10828
DB02266,P11177
DB00262,Q96FI4
DB01171,Q12882
DB01221,P15104
DB00373,P08700
DB00746,P22626
DB06207,O15547
DB01394,P60842
DB00132,P18825
DB11386,P18089
DB00700,P27824
DB06154,P15531
DB15091,O96017
DB06777,P42262
DB11386,Q14500
DB00995,Q15208
DB00509,Q9P0X4
DB11699,P18848
DB01148,P08581
DB04825,Q9P286
DB14001,O15197
DB01194,Q14654
DB00753,Q02383
DB11181,Q99705
DB06766,Q14003
DB00750,P51575
DB00153,P04040
DB14533,P22001
DB01220,Q9NSA2
DB06213,Q9Y5Y9
DB00145,Q9HBA0
DB11560,Q5KSL6
DB00121,O15427
DB01157,Q9UBM7
DB00882,O14556
DB01069,Q75N90
DB00514,Q9Y646
DB00383,Q9H8P0
DB00145,P15924
DB06709,P16389
DB08820,P31151
DB14499,Q14330
DB06709,P14410
DB08916,Q16478
DB08604,Q07820
DB13257,P01042
DB00795,Q9HB55
DB11093,P21728
DB13952,O00483
DB00405,P29034
DB13154,P18825
DB00914,O14757
DB09129,Q7L7X3
DB01028,Q14833
DB00006,Q00987
DB08911,Q9C098
DB11148,P63316
DB08875,Q2M2I8
DB00811,P53004
DB01370,P00387
DB06789,P24046
DB03310,P08172
DB06757,P49821
DB00647,Q8N8R3
DB05351,Q14289
DB00239,Q9H2S1
DB09238,P32004
DB00548,P28331
DB04703,Q9UGI9
DB01024,P30838
DB00139,P00390
DB01394,P26447
DB00768,P80303
DB01226,Q9Y5K3
DB06766,Q16873
DB00471,Q8NEV4
DB06267,O95263
DB01146,Q16558
DB01159,P23526
DB00964,O14764
DB06401,P02765
DB00151,P30711
DB06151,P29322
DB11644,P23560
DB01253,O00408
DB14512,P24046
DB08814,Q08289
DB00280,P49448
DB01197,O15217
DB00677,P23528
DB12483,P17050
DB00266,P09622
DB13953,O14556
DB00605,P23368
DB01296,P30711
DB09092,P30101
DB04574,P35527
DB04272,P46439
DB00670,P62937
DB11186,P15692
DB00972,P78417
DB01162,P05771
DB00728,O75914
DB08897,Q9C098
DB00378,Q7Z3S7
DB00130,Q14833
DB01168,Q9UHQ9
DB13154,Q03721
DB00297,P43116
DB14491,Q9UBN7
DB00728,P15880
DB01014,Q15759
DB06800,Q8NET8
DB11093,P08697
DB05015,P04264
DB00504,Q92952
DB06287,P30044
DB00835,Q99584
DB00492,P35527
DB00007,P35527
DB00647,O76082
DB00145,Q16445
DB00647,O43772
DB01014,O95864
DB03147,P00740
DB00530,Q9Y6T7
DB00603,P41238
DB13346,P20815
DB02300,P31260
DB01219,P27815
DB01592,P07360
DB00801,Q92731
DB01260,O95180
DB06249,P35372
DB03147,P22303
DB00794,P17735
DB00210,O43174
DB00328,Q92781
DB09462,O96000
DB04838,P13073
DB09118,Q9BYZ2
DB01023,O75838
DB15091,P36896
DB09082,P16219
DB01125,Q05329
DB14544,O75251
DB11148,P35368
DB03088,P18089
DB03128,P05177
DB03615,O14791
DB06757,O43920
DB04703,P36888
DB00415,Q99759
DB00455,P25105
DB01327,P14618
DB08801,Q99584
DB00946,Q86Y39
DB05990,P19835
DB05812,Q02252
DB01327,P25311
DB06151,P49589
DB00310,Q96SL4
DB01956,P00739
DB00780,O15427
DB01017,O15342
DB00936,Q969G6
DB08895,P52429
DB09149,P02533
DB08911,Q13237
DB06713,P13500
DB00119,Q6YP21
DB09079,Q96RQ9
DB01019,O60840
DB01026,P10109
DB14533,Q99500
DB03147,P05452
DB00586,Q9UHQ9
DB00454,O94925
DB00780,P20132
DB00360,P16389
DB01296,P12821
DB11994,Q15759
DB00257,P08686
DB14487,P07327
DB09517,P51693
DB06401,P02649
DB01452,P00395
DB00411,Q9NSA2
DB00750,Q92953
DB01336,Q12882
DB04272,P50747
DB08911,Q9H422
DB09089,Q8TDS4
DB09270,P05091
DB00441,P51970
DB00880,P05089
DB13257,P06733
DB11386,Q92806
DB14533,P48637
DB11081,P14679
DB01146,P47900
DB00471,Q15139
DB00331,P53671
DB00947,P46597
DB14845,Q8IYT8
DB01095,O43920
DB14488,Q9UHF0
DB04703,P37173
DB09462,Q00796
DB00500,P37058
DB14488,P01008
DB00119,Q14032
DB01436,Q6V0L0
DB00997,P22626
DB06772,Q06323
DB09148,P10809
DB12941,P02768
DB01234,P24046
DB00441,Q15738
DB00807,Q9UJ90
DB11148,Q13303
DB01017,Q8N5S9
DB00945,Q86UE8
DB00257,P11137
DB00536,P28845
DB01127,P0DP23
DB03310,P51648
DB11791,Q8TDR2
DB00429,Q08499
DB00449,Q9UK17
DB01409,Q13546
DB01618,P30530
DB00799,P17174
DB00950,Q93086
DB12130,Q9UGI9
DB01600,P05771
DB11660,P43119
DB01327,P17544
DB01132,P22001
DB00946,P52429
DB03756,O15528
DB01619,O14764
DB13943,P20851
DB01430,Q14654
DB00939,Q99759
DB01351,Q14831
DB01586,Q16718
DB03255,Q9UNQ0
DB01149,P29372
