drugbank_id,uniprot_id
DB00006,P09038
DB00006,P21796
DB00007,P15531
DB00007,P06396
DB00014,P00734
DB00014,Q9UF02
DB00050,P35368
DB00050,P06396
DB00091,O75489
DB00091,P11177
DB00114,P54219
DB00114,Q06203
DB00115,P42261
DB00115,Q8TD30
DB00118,O75880
DB00118,P00441
DB00119,P48039
DB00119,P02786
DB00120,P20839
DB00120,P35462
DB00121,P03891
DB00121,P30038
DB00122,P21589
DB00122,Q9H3Y6
DB00130,Q13164
DB00130,Q9Y478
DB00134,Q05329
DB00134,P07814
DB00136,Q16654
DB00136,Q9UI33
DB00138,Q03721
DB00138,P11229
DB00140,Q6NUM9
DB00140,P02775
DB00142,P45984
DB00142,P22792
DB00143,Q9ULD8
DB00143,O15197
DB00145,P12821
DB00145,Q86U10
DB00148,O75306
DB00148,P20839
DB00151,P10632
DB00151,P00492
DB00153,Q9NYL2
DB00153,Q9BY41
DB00157,Q9H2X6
DB00157,P04181
DB00159,P00740
DB00159,P78508
DB00162,P18089
DB00162,P48058
DB00163,P80404
DB00163,P00558
DB00169,Q70Z44
DB00169,Q12809
DB00170,O15379
DB00170,P21728
DB00173,P29803
DB00173,P39023
DB00175,Q8TBX8
DB00175,O15146
DB00177,P07437
DB00177,O60488
DB00178,Q8NCM2
DB00178,P02655
DB00179,P51787
DB00179,Q03403
DB00182,P07711
DB00182,P32322
DB00184,Q05329
DB00184,P33981
DB00185,P49915
DB00185,Q32MK0
DB00186,P51955
DB00186,P14780
DB00187,O14791
DB00187,Q9Y257
DB00190,P18825
DB00190,P00387
DB00191,P00338
DB00191,P42261
DB00192,O75251
DB00192,Q06418
DB00193,Q9Y4K4
DB00193,P09466
DB00195,P34972
DB00195,O60701
DB00197,P06401
DB00197,Q06278
DB00199,P00533
DB00199,Q9HCR9
DB00200,Q8TCU5
DB00200,P00915
DB00201,Q13393
DB00201,P04075
DB00203,P11474
DB00203,P07360
DB00204,P12814
DB00204,Q13627
DB00206,O14764
DB00206,P31151
DB00209,P16220
DB00209,Q0VD83
DB00210,P42681
DB00210,Q9NSA2
DB00211,O00222
DB00211,Q02818
DB00213,Q14524
DB00213,O95259
DB00214,P23634
DB00214,Q01668
DB00215,Q02221
DB00215,Q9HC29
DB00216,P10827
DB00216,Q86YN6
DB00218,P23560
DB00218,Q4U2R8
DB00219,P14920
DB00219,P54764
DB00221,P08779
DB00221,O15350
DB00223,A5X5Y0
DB00223,P32119
DB00226,P07195
DB00226,Q92753
DB00227,P31645
DB00227,P51451
DB00231,P56524
DB00231,Q16512
DB00233,Q8N907
DB00233,P08700
DB00235,Q06187
DB00235,P06858
DB00237,P31151
DB00237,P13631
DB00239,P31151
DB00239,P07333
DB00240,Q9H2S1
DB00240,Q14003
DB00241,Q9Y4K4
DB00241,P16219
DB00243,P08319
DB00243,Q9ULY5
DB00244,Q9HA77
DB00244,P27169
DB00245,P47989
DB00245,Q16772
DB00246,Q9NYL2
DB00246,Q02928
DB00247,P03897
DB00247,Q86U10
DB00248,P14780
DB00248,Q9BQB6
DB00252,Q92781
DB00252,P68400
DB00255,P49019
DB00255,P46439
DB00257,P01009
DB00257,P40926
DB00261,Q9HBA0
DB00261,Q8NET8
DB00262,Q12791
DB00262,Q14749
DB00264,P46597
DB00264,P04114
DB00266,P21802
DB00266,Q9Y6H6
DB00268,O00750
DB00268,O43612
DB00270,Q15569
DB00270,P04629
DB00273,P02818
DB00273,O43193
DB00275,O15440
DB00275,Q13936
DB00276,O14561
DB00276,P07195
DB00277,O60840
DB00277,Q9UJ96
DB00278,P20815
DB00278,Q9GZU7
DB00279,P48637
DB00279,Q9H0K1
DB00281,P16615
DB00281,P13647
DB00282,P07357
DB00282,Q16836
DB00283,P04049
DB00283,Q06432
DB00284,P53778
DB00284,Q15391
DB00287,P35408
DB00287,P27815
DB00292,P46439
DB00292,P03915
DB00293,Q9UQ05
DB00293,P51553
DB00294,P04035
DB00294,Q12809
DB00295,P24311
DB00295,P78330
DB00296,P15056
DB00296,P07202
DB00298,P08263
DB00298,P04035
DB00302,Q99735
DB00302,Q01668
DB00304,P31749
DB00304,Q15800
DB00306,P07237
DB00306,P30613
DB00307,Q9UBM7
DB00307,P03886
DB00308,P35916
DB00308,Q9UBS5
DB00309,P35228
DB00309,Q9UJ96
DB00312,Q06278
DB00312,P11362
DB00313,O15067
DB00313,Q13873
DB00315,Q9NS18
DB00315,O00483
DB00316,Q16665
DB00316,P00326
DB00318,Q02763
DB00318,P23526
DB00320,P00519
DB00320,Q6IA69
DB00321,P04114
DB00321,P15880
DB00322,O95168
DB00322,O14556
DB00323,P35348
DB00323,P00387
DB00327,P61024
DB00327,Q12866
DB00328,O00299
DB00328,P02749
DB00331,Q13936
DB00331,P14867
DB00332,O95954
DB00332,O75600
DB00333,Q7KZI7
DB00333,O15269
DB00335,O60488
DB00335,Q00653
DB00337,Q9GZU7
DB00337,P25101
DB00338,O94768
DB00338,P30542
DB00340,P00533
DB00340,P05067
DB00342,P02538
DB00342,P08183
DB00343,Q99259
DB00343,P04083
DB00344,Q9NQU5
DB00344,Q16678
DB00347,Q07955
DB00347,O15440
DB00349,P46663
DB00349,P04217
DB00350,P43116
DB00350,P17252
DB00351,Q9UIX4
DB00351,P00387
DB00353,P08700
DB00353,Q13393
DB00354,P05109
DB00354,O14618
DB00356,Q99720
DB00356,O95182
DB00358,P53355
DB00358,P27448
DB00360,P08243
DB00360,Q86YN6
DB00361,Q9HA77
DB00361,P07360
DB00363,Q9NR63
DB00363,Q96RQ9
DB00367,O95298
DB00367,Q05329
DB00368,P35590
DB00368,Q14032
DB00370,P42684
DB00370,Q5JPH6
DB00371,Q9P0J0
DB00371,Q8N4C8
DB00372,Q07021
DB00372,P41146
DB00373,Q8TCC7
DB00373,Q15738
DB00374,Q9BY32
DB00374,P11802
DB00376,P06241
DB00376,P08631
DB00377,Q13393
DB00377,Q92781
DB00378,O75600
DB00378,P17405
DB00379,P53671
DB00379,O15264
DB00380,Q02156
DB00380,P23560
DB00381,P06493
DB00381,P07204
DB00382,P30968
DB00382,Q86Y39
DB00383,P02656
DB00383,Q9C098
DB00385,Q92953
DB00385,Q01959
DB00387,Q7Z2Z2
DB00387,P08243
DB00388,P48051
DB00388,P16219
DB00390,O60939
DB00390,P05121
DB00391,P54764
DB00391,Q14571
DB00392,P53004
DB00392,Q9UNX9
DB00393,Q16795
DB00393,P06493
DB00394,P78334
DB00394,P10909
DB00395,P26439
DB00395,Q99572
DB00396,Q15418
DB00396,P05089
DB00397,P00533
DB00397,P00918
DB00399,P06858
DB00399,Q9UI12
DB00400,P02748
DB00400,P04075
DB00401,O75438
DB00401,Q8N159
DB00402,P04054
DB00402,Q0VD83
DB00404,O75880
DB00404,P35908
DB00405,P48637
DB00405,Q9UBF8
DB00408,Q9HD40
DB00408,P99999
DB00409,Q9UKI8
DB00409,Q9BVS4
DB00411,P80192
DB00411,O43570
DB00412,P0C0L5
DB00412,P15104
DB00413,P17787
DB00413,P21709
DB00414,Q9Y5Y4
DB00414,P30926
DB00415,P53805
DB00415,O60658
DB00418,P06858
DB00418,P60174
DB00420,Q32P28
DB00420,O15382
DB00421,Q5JPH6
DB00421,P48637
DB00422,O76082
DB00422,O15547
DB00423,Q8NCM2
DB00423,P30926
DB00424,P63316
DB00424,Q9NRP7
DB00425,P19784
DB00425,P48664
DB00427,Q14289
DB00427,Q86YN6
DB00429,P11229
DB00429,Q9H252
DB00432,Q8N159
DB00432,P00326
DB00433,P37058
DB00433,P22792
DB00434,P08700
DB00434,Q9H1R3
DB00435,Q86U10
DB00435,Q14654
DB00436,Q9H2X6
DB00436,P30291
DB00437,P06727
DB00437,P07327
DB00441,P51970
DB00441,O43674
DB00443,Q13630
DB00443,P16219
DB00444,P54284
DB00444,P68871
DB00445,P04217
DB00445,P22460
DB00449,P27361
DB00449,P27487
DB00450,P42684
DB00450,Q02809
DB00451,P19838
DB00451,Q9UQ05
DB00454,O75438
DB00454,Q92769
DB00455,O95263
DB00455,Q15139
DB00457,P09466
DB00457,P07357
DB00458,P67775
DB00458,P04217
DB00459,P43003
DB00459,P29401
DB00461,P48443
DB00461,Q9H3N8
DB00462,P13639
DB00462,P62508
DB00464,P0DP23
DB00464,O95168
DB00465,P07814
DB00465,Q9UBM7
DB00468,O75880
DB00468,P00450
DB00469,Q9Y6L6
DB00469,P48050
DB00470,Q99714
DB00470,Q06323
DB00471,Q9H4Y5
DB00471,Q92953
DB00474,P11021
DB00474,O75306
DB00476,P05121
DB00476,Q14032
DB00477,P37059
DB00477,P29317
DB00480,P50440
DB00480,Q99712
DB00481,Q15822
DB00481,P22352
DB00482,Q07075
DB00482,Q15125
DB00484,Q8TDR2
DB00484,P80075
DB00486,Q9Y478
DB00486,Q12791
DB00487,P31644
DB00487,P35858
DB00489,O00750
DB00489,P48637
DB00491,P08172
DB00491,P17787
DB00493,P56696
DB00493,Q99759
DB00494,Q9H2S1
DB00494,Q8TD30
DB00496,P10635
DB00496,Q7Z3S7
DB00498,Q9H2S1
DB00498,P46939
DB00499,Q16620
DB00499,P16219
DB00500,P04075
DB00500,Q9Y2U5
DB00501,Q00536
DB00501,Q9C098
DB00502,P53671
DB00502,Q9UBF8
DB00503,P40394
DB00503,O43252
DB00504,Q9H422
DB00504,P00439
DB00508,P34972
DB00508,O15350
DB00509,P17405
DB00509,Q14722
DB00511,P46439
DB00511,P42336
DB00513,P19793
DB00513,P04035
DB00514,Q9NSY1
DB00514,Q7KZI7
DB00517,O14618
DB00517,P04049
DB00518,P02787
DB00518,P06396
DB00519,P01024
DB00519,Q9NS18
DB00521,Q02383
DB00521,Q9NR96
DB00524,O43526
DB00524,Q9UN88
DB00527,P02775
DB00527,O60285
DB00528,P11586
DB00528,Q15569
DB00530,P27169
DB00530,P09417
DB00531,O43570
DB00531,Q15759
DB00532,P41250
DB00532,P10809
DB00533,P48547
DB00533,Q12866
DB00535,P18848
DB00535,P35968
DB00536,P02753
DB00536,O96013
DB00537,Q96S37
DB00537,Q6W5P4
DB00539,P11586
DB00539,P30291
DB00540,Q0VD83
DB00540,O95299
DB00541,Q92806
DB00541,P07225
DB00542,P35228
DB00542,P01591
DB00543,Q9UKE5
DB00543,Q9Y2U5
DB00544,P26439
DB00544,O00483
DB00545,P15104
DB00545,P04279
DB00547,Q96PR1
DB00547,P30926
DB00549,P15056
DB00549,Q9BVS4
DB00550,Q12791
DB00550,Q9UKV0
DB00552,P53779
DB00552,P21802
DB00554,P67775
DB00554,O15350
DB00555,Q8TCC7
DB00555,P15502
DB00557,P99999
DB00557,O75438
DB00559,Q9H4B4
DB00559,Q13630
DB00561,P22792
DB00561,Q9UBM7
DB00563,P15169
DB00563,P31040
DB00564,P16220
DB00564,Q08426
DB00565,P51955
DB00565,P08686
DB00568,Q5S007
DB00568,P48507
DB00570,Q9BXA7
DB00570,Q13153
DB00571,Q9UQ05
DB00571,P54760
DB00572,Q9NXB9
DB00572,P51970
DB00573,O00238
DB00573,P43681
