drugbank_id,uniprot_id
DB00006,P49019
DB00006,P08514
DB00007,O95263
DB00007,Q9NYK1
DB00014,Q06203
DB00014,Q99437
DB00050,P11926
DB00050,Q16134
DB00091,Q05209
DB00091,Q9HC29
DB00114,Q14181
DB00114,O94760
DB00115,P78527
DB00115,P08620
DB00118,P31939
DB00118,Q14181
DB00119,P23469
DB00119,Q9HBG4
DB00120,Q9NRF9
DB00120,P29074
DB00121,Q14978
DB00121,P30556
DB00122,P48029
DB00122,P30085
DB00130,P14735
DB00130,P23469
DB00134,P43116
DB00134,Q9GZT9
DB00136,Q96RD7
DB00136,P00491
DB00138,Q99437
DB00138,Q9NYV7
DB00140,Q9UI12
DB00140,P22033
DB00142,Q9NYK1
DB00142,P51164
DB00143,P51164
DB00143,P49019
DB00145,Q13332
DB00145,P27707
DB00148,Q9Y257
DB00148,P06756
DB00151,Q8N8Y2
DB00151,Q9Y5K8
DB00153,P29350
DB00153,Q05209
DB00157,Q14181
DB00157,Q14697
DB00159,P21283
DB00159,P29350
DB00162,Q9Y666
DB00162,Q9Y4U1
DB00163,P30085
DB00163,Q8N543
DB00169,P51692
DB00169,P51580
DB00170,Q00534
DB00170,Q4U2R8
DB00173,P29350
DB00173,O00180
DB00175,P00491
DB00175,P29350
DB00177,Q15750
DB00177,Q9NYK1
DB00178,O94760
DB00178,O60931
DB00179,P31939
DB00179,Q14181
DB00182,P22033
DB00182,O95670
DB00184,Q9HCC0
DB00184,P12235
DB00185,Q96A05
DB00185,Q13085
DB00186,Q9NR97
DB00186,Q9UI12
DB00187,Q07864
DB00187,P49069
DB00190,O95670
DB00190,Q9NVH6
DB00191,Q93088
DB00191,O95670
DB00192,P29350
DB00192,Q07864
DB00193,P29074
DB00193,Q13332
DB00195,Q96RQ3
DB00195,Q9UI12
DB00197,O15342
DB00197,O94760
DB00199,O95670
DB00199,P48029
DB00200,O95263
DB00200,P23258
DB00201,Q9HCC0
DB00201,P20061
DB00203,O95670
DB00203,Q8N543
DB00204,Q9Y4U1
DB00204,O15342
DB00206,Q9NR63
DB00206,O94760
DB00209,Q9BXJ7
DB00209,Q15904
DB00210,P51164
DB00210,P29350
DB00211,Q96RD7
DB00211,Q96RQ3
DB00213,P45973
DB00213,P04004
DB00214,Q9BXJ7
DB00214,Q9H228
DB00215,P48029
DB00215,P50579
DB00216,P51580
DB00216,Q9NR97
DB00218,P15086
DB00218,P08620
DB00219,P00491
DB00219,P51580
DB00221,P21462
DB00221,P48029
DB00223,Q8IVL5
DB00223,Q9HCC0
DB00226,Q969G6
DB00226,Q96RD7
DB00227,Q13332
DB00227,P29074
DB00231,P55211
DB00231,P20061
DB00233,P05166
DB00233,P30085
DB00235,P08620
DB00235,P10696
DB00237,P27707
DB00237,P21283
DB00239,P48029
DB00239,P24530
DB00240,Q02750
DB00240,P00491
DB00241,P29350
DB00241,P56282
DB00243,Q9NR97
DB00243,P56282
DB00244,O94760
DB00244,Q14697
DB00245,Q9UI12
DB00245,P50579
DB00246,Q9NR97
DB00246,P27707
DB00247,Q13126
DB00247,Q9UNQ0
DB00248,Q96RQ3
DB00248,Q9NR97
DB00252,P78362
DB00252,Q07864
DB00255,P21283
DB00255,Q13332
DB00257,Q13332
DB00257,Q9UBK8
DB00261,P36021
DB00261,Q16654
DB00262,Q93088
DB00262,P00491
DB00264,O15342
DB00264,P21283
DB00266,P12235
DB00266,O43451
DB00268,P27707
DB00268,Q99437
DB00270,Q07864
DB00270,P30085
DB00273,P27707
DB00273,Q8N8Y2
DB00275,Q9Y4U1
DB00275,Q99437
DB00276,Q13085
DB00276,P22033
DB00277,Q9UBK8
DB00277,P23469
DB00278,P43116
DB00278,P22033
DB00279,P08620
DB00279,Q13126
DB00281,Q15904
DB00281,P49069
DB00282,P51164
DB00282,P22888
DB00283,P07686
DB00283,Q14697
DB00284,Q96GA7
DB00284,P30044
DB00287,Q16288
DB00287,Q9UM73
DB00292,O60494
DB00292,Q9BXJ7
DB00293,P21453
DB00293,Q8IVL5
DB00294,P23469
DB00294,O75936
DB00295,P05166
DB00295,P50747
DB00296,Q9UP52
DB00296,O00763
DB00298,Q9BXJ7
DB00298,P22033
DB00302,P08514
DB00302,P22888
DB00304,O94760
DB00304,P50579
DB00306,P08620
DB00306,P56282
DB00307,P02679
DB00307,Q9UBK8
DB00308,P50579
DB00308,Q93088
DB00309,P20701
DB00309,Q9HCR9
DB00312,P78362
DB00312,P12235
DB00313,Q9UI12
DB00313,P51580
DB00315,Q9UBK8
DB00315,Q13085
DB00316,Q14181
DB00316,Q07864
DB00318,Q9Y5K8
DB00318,P21283
DB00320,P00491
DB00320,P23469
DB00321,Q9NR97
DB00321,P48029
DB00322,Q8TDR2
DB00322,P15056
DB00323,Q96RP8
DB00323,Q9ULB1
DB00327,P12235
DB00327,Q9Y487
DB00328,P29350
DB00328,Q9NRF9
DB00331,P22033
DB00331,P51164
DB00332,Q07820
DB00332,Q05209
DB00333,O94760
DB00333,P08514
DB00335,P29074
DB00335,Q8N8Y2
DB00337,P68371
DB00337,P00491
DB00338,P19021
DB00338,O75348
DB00340,Q93088
DB00340,P61421
DB00342,Q9HCC0
DB00342,P27707
DB00343,P51580
DB00343,P21283
DB00344,Q14697
DB00344,Q8IVH4
DB00347,Q9UI12
DB00347,P08620
DB00349,O15342
DB00349,P61421
DB00350,Q9HCC0
DB00350,Q9Y5K8
DB00351,P24941
DB00351,P21283
DB00353,P30085
DB00353,P00742
DB00354,P78352
DB00354,Q9HBG4
DB00356,P78362
DB00356,O75348
DB00358,Q9Y5S8
DB00358,Q07820
DB00360,P24941
DB00360,P21453
DB00361,Q93088
DB00361,Q9Y4U1
DB00363,Q8IVH4
DB00363,P50579
DB00367,P12235
DB00367,P08514
DB00368,Q15274
DB00368,P78362
DB00370,Q9BXJ7
DB00370,P78362
DB00371,P21283
DB00371,P55211
DB00372,P14324
DB00372,P22033
DB00373,Q9Y5S8
DB00373,Q9Y487
DB00374,Q05209
DB00374,Q8N8Y2
DB00376,Q9HBG4
DB00376,Q8N8Y2
DB00377,P29350
DB00377,P21283
DB00378,O75348
DB00378,Q8IVL5
DB00379,P12235
DB00379,Q9UP52
DB00380,Q96KS0
DB00380,P27707
DB00381,Q9Y487
DB00381,Q13332
DB00382,P51164
DB00382,Q07820
DB00383,P27707
DB00383,P07686
DB00385,Q6NS38
DB00385,P22888
DB00387,P61421
DB00387,P05166
DB00388,Q13332
DB00388,O95670
DB00390,Q9HC29
DB00390,P29074
DB00391,Q9NYV7
DB00391,P51164
DB00392,P08514
DB00392,P29074
DB00393,Q9NRF9
DB00393,O75348
DB00394,O94760
DB00394,P08514
DB00395,Q9NR97
DB00395,Q05209
DB00396,Q99437
DB00396,P21283
DB00397,P61421
DB00397,Q9NRF9
DB00399,P16435
DB00399,O95665
DB00400,O43252
DB00400,P10696
DB00401,O15342
DB00401,Q13488
DB00402,Q9Y5K8
DB00402,Q96RQ3
DB00404,Q13488
DB00404,Q9Y487
DB00405,P21283
DB00405,Q07864
DB00408,P30085
DB00408,P27707
DB00409,P20061
DB00409,P08514
DB00411,Q9BXJ7
DB00411,P50579
DB00412,Q13085
DB00412,Q05209
DB00413,Q9NRF9
DB00413,O60494
DB00414,Q9H228
DB00414,P36021
DB00415,Q9UP52
DB00415,Q9NR63
DB00418,P78362
DB00418,Q9BY49
DB00420,P20061
DB00420,P29074
DB00421,Q9UBK8
DB00421,P29074
DB00422,Q8NEY4
DB00422,P51164
DB00423,P12235
DB00423,P13611
DB00424,Q969G6
DB00424,O75348
DB00425,O60494
DB00425,P00491
DB00427,P29350
DB00427,P23921
DB00429,Q16595
DB00429,O43451
DB00432,P16499
DB00432,Q9C098
