0,1
DB00659,Q9UGM1
DB09409,Q9H3M0
DB00489,Q96RP8
DB06716,P24046
DB01086,Q9NZV8
DB00783,P24046
DB00868,Q14721
DB00431,Q9NPC2
DB00276,Q8TDN2
DB01189,O00299
DB01219,Q14573
DB00874,Q15878
DB00411,Q8TDN2
DB00145,O60840
DB09085,Q9Y257
DB01056,Q14721
DB00750,P51787
DB09130,Q05901
DB06751,P31644
DB00659,P43681
DB11386,P78334
DB09130,Q9H3M0
DB11386,P47870
DB00276,P54289
DB00276,P62955
DB00411,Q92806
DB09130,Q9Y6H6
DB01956,Q9BXT2
DB01708,Q9UK17
DB00848,Q70Z44
DB00874,Q9UGM1
DB00132,O15399
DB00132,P35499
DB09130,P48058
DB00868,P28472
DB09086,Q99928
DB01086,Q14722
DB00874,Q9NZV8
DB00132,Q07699
DB03128,Q9UBL9
DB00431,Q00975
DB00659,P48051
DB00874,Q9UQ05
DB04855,Q9UF02
DB11186,P48549
DB11148,P47870
DB00457,Q8TAE7
DB00537,P24046
DB00257,Q8WXS5
DB06751,Q12879
DB00776,Q92736
DB00145,Q8N1C3
DB09130,P34903
DB00257,Q13698
DB00868,Q01668
DB09409,O75311
DB00807,Q13303
DB01708,Q9NR82
DB00868,Q12809
DB09130,P54289
DB00145,Q9UGM1
DB00257,Q14524
DB01205,Q70Z44
DB11186,P23415
DB00132,Q12809
DB14487,Q8NET8
DB00868,P48169
DB00401,O00299
DB13154,P43681
DB06751,Q14957
DB11699,Q14571
DB00142,P35499
DB00257,Q16445
DB11148,Q8TDN1
DB13154,Q99572
DB11386,Q9UGI6
DB11148,Q7Z2W7
DB01382,Q9UNX9
DB01744,P21796
DB00807,P22460
DB11148,Q9NZV8
DB06152,P48544
DB00514,O15547
DB00431,Q9ULD8
DB00892,P51575
DB11148,Q9UK17
DB09409,O43525
DB00276,O00555
DB14533,Q9NSA2
DB00122,Q06432
DB00868,O14764
DB06751,P22001
DB14487,P17787
DB00142,Q92952
DB14533,Q9NS40
DB00153,Q03721
DB11148,Q9UJ96
DB00431,Q86W47
DB00892,Q8NCM2
DB00457,Q99571
DB11386,P18507
DB00593,O00299
DB13154,Q15858
DB13154,Q16445
DB01956,Q9UQ05
DB01708,Q05901
DB06151,P47870
DB01162,Q8TDN2
DB09086,P78334
DB00270,P24046
DB00257,O60840
DB00142,P48549
DB01124,Q99712
