0,1
DB06695,Q92953
DB01074,P16435
DB00757,O43678
DB00458,P29590
DB01238,Q8IVL6
DB01168,Q9Y617
DB01193,Q9Y646
DB00358,P47900
DB04574,Q15746
DB15982,P11142
DB04896,P08235
DB01229,P10109
DB08897,P06702
DB00280,P02765
DB00969,Q14721
DB01229,Q9UI09
DB00504,Q8N8R3
DB04854,P10635
DB04898,P10620
DB06718,Q99677
DB00367,P15692
DB00780,P25103
DB00508,P02748
DB12500,O43497
DB11967,Q9UI12
DB00572,P49448
DB01199,O00444
DB01240,P17544
DB14498,Q9UJ96
DB01291,P56373
DB01106,P62955
DB00227,Q07955
DB00961,P35590
DB01393,P52333
DB00308,P08779
DB11093,P51813
DB00399,Q13164
DB04946,P48723
DB00462,Q16790
DB00503,Q99259
DB09291,P48507
DB00180,P08172
DB00461,P05362
DB00921,Q16881
DB00350,O95749
DB00481,Q9Y2T6
DB01288,P49286
DB00454,P17707
DB00586,P07333
DB13345,P02655
DB13867,P48163
DB00852,P04150
DB06589,O15111
DB00411,Q9GZT9
DB00394,P06744
DB09205,P51858
DB00788,Q6FHJ7
DB00179,P68871
DB01121,Q16678
DB01075,P06213
DB01075,P28329
DB00914,O75251
DB00704,Q14833
DB03796,P35527
DB14006,P54764
DB00884,P12235
DB11979,Q13224
DB00757,Q92947
DB04843,P49286
DB00669,Q9NPA2
DB06713,Q16795
DB00217,P54687
DB00374,P11137
DB08864,P02747
DB00245,P05129
DB01098,Q9UGM1
DB11348,Q13546
DB06216,P14780
DB00830,P08631
DB00461,P15428
DB06701,Q9Y617
DB00389,P67775
DB01619,Q16772
DB01579,P10828
DB01019,P02671
DB00170,O95670
DB05381,Q9C098
DB01175,Q9ULY5
DB01339,P29322
DB11093,Q9HB21
DB01130,P46597
DB11348,Q13258
DB00804,O43193
DB00477,Q86XP1
DB00227,P78330
DB00925,Q9NUV7
DB01002,Q9UI32
DB00482,O75489
DB01202,P12268
DB04272,P13639
DB01175,P37173
DB01033,Q02641
DB01242,Q14003
DB06595,P07237
DB14533,Q06418
DB06710,O14880
DB01320,P11586
DB09124,P04629
DB04890,P32004
DB00633,Q04912
DB01168,P63316
DB01592,P35498
DB00801,Q8TD30
DB00322,P21695
DB04840,P16860
DB00951,P41250
DB00982,O75600
DB06695,P02675
DB00615,P51970
DB00592,P60568
DB01035,O43293
DB04575,P20674
DB01591,Q02763
DB04880,Q15746
DB01628,P00739
DB00946,O95298
DB00790,P46736
DB12328,P51164
DB13800,P05412
DB09149,Q9BYV1
DB01135,Q13547
DB09031,P23415
DB13158,P61769
DB00690,P48443
DB00467,Q6PIU1
DB00769,P22459
DB01364,P06756
DB00682,P42685
DB06637,Q9P2K8
DB01120,O14561
DB00801,P02787
DB00555,O75716
DB00849,Q10588
DB05541,P15169
DB00750,P10415
DB04880,P22792
DB01118,O14841
DB14507,P08183
DB15566,P47898
DB00176,O75251
DB01211,P16499
DB12783,Q14957
DB00354,Q04609
DB13800,Q9BXT2
DB00504,Q99623
DB14489,Q06187
DB13751,P46439
DB01348,P28161
DB09167,Q9Y6Y9
DB00255,P46098
DB01067,Q16288
DB14631,O15239
DB09064,Q9Y616
DB13155,Q15822
DB00528,P60842
DB00318,P0C0L5
DB01600,P54762
DB00844,Q13233
DB01428,P02792
DB04846,Q92753
DB00686,O75340
DB00754,P35916
DB14649,Q06187
DB06701,Q9H2K8
DB01119,Q15185
DB01081,P49585
DB00907,P30536
DB00337,P21860
DB00655,P16234
DB01151,O43451
DB00408,P00387
DB00465,P24310
DB00139,O60218
DB00397,P02787
DB00653,P13645
DB00367,P49589
DB00661,O15264
DB00835,Q13882
DB13179,P21397
DB00536,Q9NY72
DB04898,P05230
DB12147,Q92731
DB00991,P23560
DB00356,P06401
DB00850,Q99735
DB01065,Q16099
DB01025,Q9BQ31
DB00753,P10253
DB04843,P80303
DB01089,O00222
DB08809,P21796
DB11219,P21695
DB08880,O00519
DB00276,O14920
DB01216,P24462
DB08868,P37058
DB00349,Q92569
DB00835,Q99640
DB08860,O95237
DB01059,P21728
DB14500,P10997
DB04824,P14770
DB14975,O00222
DB00114,P32418
DB08995,P21918
DB01069,P19113
DB00821,A5X5Y0
DB00704,P15121
DB04224,Q96RD7
DB00944,Q05940
DB08604,P80192
DB00248,P48051
DB00975,P43088
DB01393,P62312
DB01396,Q9HBA0
DB01559,P35908
DB01579,P06213
DB13167,P14854
DB06077,P25101
DB00861,Q59H18
DB01156,P32418
DB06282,Q08499
DB00716,Q9H1R3
DB05294,P46098
DB06148,Q96A70
DB09128,P14060
DB01039,Q8NEV4
DB06216,P27448
DB09526,P48506
DB00740,O60494
DB01241,P29034
DB00493,Q14012
DB11837,O15554
DB01588,P29372
DB09242,P19440
DB01401,P02766
DB11156,Q86YB8
DB03310,Q96A70
DB01242,P27169
DB08936,P35354
DB01544,P29218
DB08910,P56181
DB00358,O14983
DB11235,P21817
DB09167,P07437
DB14002,P63261
DB00605,P53667
DB11148,P55789
DB00264,P19404
DB00335,Q9Y6Y9
DB09123,Q09428
DB00230,O95342
DB00568,P01591
DB06218,P34897
DB01234,O43617
DB09236,O95479
DB00801,P37058
DB01132,Q14003
DB00211,Q13621
DB14754,P98194
DB00349,P11802
DB00378,P23975
DB00799,P52824
DB11085,P78334
DB00745,P49888
