drugbank_id,uniprot_id
DB00006,Q9UJU2
DB00006,Q9UQD0
DB00007,P49915
DB00007,P56373
DB00014,P15428
DB00014,O43708
DB00050,Q8N5Z0
DB00050,Q96S37
DB00091,P06493
DB00091,P28221
DB00114,P51957
DB00114,P14324
DB00115,O15547
DB00115,Q16620
DB00118,P07947
DB00118,Q99500
DB00119,O43612
DB00119,P05231
DB00120,Q08257
DB00120,O60706
DB00121,Q9NYY3
DB00121,P03952
DB00122,P19021
DB00122,P13693
DB00126,P48443
DB00126,Q9Y285
DB00130,O00206
DB00130,P35754
DB00132,Q16595
DB00132,Q9UBV8
DB00134,P48048
DB00134,P51617
DB00136,P13995
DB00136,P16219
DB00138,P04155
DB00138,Q15750
DB00139,P13498
DB00139,Q15759
DB00140,O00329
DB00140,Q9Y257
DB00142,O60706
DB00142,P00491
DB00143,O00469
DB00143,Q4U2R8
DB00145,P21283
DB00145,P98164
DB00146,P34896
DB00146,Q9BYV1
DB00148,P45973
DB00148,P05067
DB00151,Q14500
DB00151,P48048
DB00153,O95237
DB00153,P06858
DB00157,Q16348
DB00157,P55011
DB00159,Q9H228
DB00159,Q14353
DB00162,P33981
DB00162,P17544
DB00163,Q9UI12
DB00163,P49589
DB00169,P14061
DB00169,O14649
DB00170,Q9BXA7
DB00170,Q9UKQ2
DB00173,Q9Y6J6
DB00173,Q9UJ96
DB00175,Q99584
DB00175,Q9Y271
DB00176,Q14181
DB00176,O60931
DB00177,Q9UHF0
DB00177,Q14432
DB00178,Q5JPH6
DB00178,P14854
DB00179,P54219
DB00179,O00217
DB00180,O95864
DB00180,O14880
DB00181,P39748
DB00181,Q14164
DB00182,O00204
DB00182,P51580
DB00184,Q13956
DB00184,P21860
DB00185,Q15738
DB00185,Q08257
DB00186,P16435
DB00186,O14880
DB00187,P08253
DB00187,Q16647
DB00189,Q9GZU7
DB00189,Q9NS18
DB00190,Q16659
DB00190,P04035
DB00191,Q9Y6T7
DB00191,P10632
DB00192,P80075
DB00192,Q9BTZ2
DB00193,P62312
DB00193,Q9NYR8
DB00195,P43119
DB00195,O94903
DB00197,P31939
DB00197,Q9BY66
DB00199,Q00266
DB00199,Q9UKU7
DB00200,P04629
DB00200,P50406
DB00201,Q99527
DB00201,P14735
DB00202,Q8TC12
DB00202,P12429
DB00203,P26440
DB00203,P23786
DB00204,Q9BTZ2
DB00204,Q9UHQ9
DB00205,Q02750
DB00205,P20309
DB00206,P13196
DB00206,O60674
DB00208,O95342
DB00208,O14841
DB00209,P19404
DB00209,Q9NR96
DB00210,Q9Y5S8
DB00210,P20701
DB00211,P07359
DB00211,O15374
DB00213,P32297
DB00213,P34969
DB00214,Q9Y6R4
DB00214,O95169
DB00215,P31153
DB00215,O75911
DB00216,P43115
DB00216,O00204
DB00217,P30613
DB00217,P14735
DB00218,P98066
DB00218,P43005
DB00219,P02675
DB00219,P33527
DB00221,P08922
DB00221,O00299
DB00222,P05543
DB00222,O15382
DB00223,P15056
DB00223,P54710
DB00226,P31415
DB00226,O95977
DB00227,Q05513
DB00227,O75912
DB00228,Q8IVL6
DB00228,Q9Y5K8
DB00230,P12931
DB00230,P17707
DB00231,P06756
DB00231,Q9HBK9
DB00233,Q9UI12
DB00233,Q6NS38
DB00234,P22676
DB00234,Q96I15
DB00235,P10620
DB00235,P49888
DB00237,P24941
DB00237,P05231
DB00239,P11216
DB00239,P01579
DB00240,Q07820
DB00240,Q9UGJ0
DB00241,P06746
DB00241,P08253
DB00242,P11802
DB00242,P03951
DB00243,P42898
DB00243,P24530
DB00244,O75899
DB00244,O15270
DB00245,P43088
DB00245,O94760
DB00246,Q7LG56
DB00246,P11498
DB00247,P35222
DB00247,P05106
DB00248,P14770
DB00248,P51843
DB00252,Q9Y5S8
DB00252,P05231
DB00253,P21709
DB00253,Q9Y463
DB00255,P06756
DB00255,O15403
DB00257,Q02880
DB00257,P11274
DB00261,P08865
DB00261,P00505
DB00262,P33527
DB00262,P05108
DB00264,P60842
DB00264,Q02221
DB00266,Q9NSA0
DB00266,Q9P0L2
DB00268,P07741
DB00268,P21453
DB00270,Q9NUV7
DB00270,P39748
DB00273,P19835
DB00273,Q96KS0
DB00275,Q01064
DB00275,P23526
DB00276,P00797
DB00276,P02818
DB00277,P68366
DB00277,O76082
DB00278,Q9UBF8
DB00278,Q14978
DB00279,P51161
DB00279,P17936
DB00280,P22102
DB00280,Q9Y697
DB00281,P10620
DB00281,O00299
DB00282,P20132
DB00282,Q6W5P4
DB00283,Q8WWQ8
DB00283,Q92781
DB00284,Q9Y6K1
DB00284,Q7KZI7
DB00285,Q9NSD9
DB00285,P04181
DB00287,Q99808
DB00287,Q8TAE7
DB00288,Q86VZ1
DB00288,Q9UGJ0
DB00289,Q9Y4U1
DB00289,Q9Y5K8
DB00292,Q9H015
DB00292,Q07817
DB00293,P15692
DB00293,P99999
DB00294,P98066
DB00294,P00750
DB00295,O00204
DB00295,Q16134
DB00296,P41238
DB00296,P62807
DB00297,Q07021
DB00297,Q969G6
DB00298,P52429
DB00298,Q96GA7
DB00302,P11511
DB00302,P29474
DB00304,Q14978
DB00304,Q96RD7
DB00306,Q9BY66
DB00306,P50579
DB00307,P42681
DB00307,O75340
DB00308,Q9HB21
DB00308,P35408
DB00309,P00367
DB00309,O60488
DB00310,P19404
DB00310,P13647
DB00312,Q9UQL6
DB00312,O00763
DB00313,Q13085
DB00313,P02679
DB00315,Q16654
DB00315,Q99456
DB00316,P50747
DB00316,Q93088
DB00317,P51884
DB00317,O95168
DB00318,Q96DB2
DB00318,P35408
DB00320,P04637
DB00320,P33151
DB00321,Q99437
DB00321,P43116
DB00322,Q14722
DB00322,P41594
DB00323,Q15080
DB00323,P41145
DB00324,Q13523
DB00324,P13611
DB00327,Q9Y600
DB00327,P51692
DB00328,Q13956
DB00328,P08069
DB00331,P21462
DB00331,P50897
DB00332,Q9NS75
DB00332,P06870
DB00333,P31260
DB00333,Q14978
DB00334,P06870
DB00334,Q8NFJ5
DB00335,P09038
DB00335,P13073
DB00337,O43674
DB00337,P56537
DB00338,P43487
DB00338,P35556
DB00340,Q9GZU7
DB00340,P02788
