drugbank_id,uniprot_id
DB00006,P02656
DB00006,P00558
DB00007,P10275
DB00007,P03372
DB00014,P06401
DB00014,P13500
DB00050,P06401
DB00050,P10275
DB00091,P01042
DB00091,P10809
DB00114,P14618
DB00114,P27169
DB00115,P50579
DB00115,O60494
DB00118,Q9P0Z9
DB00118,Q12879
DB00119,Q9P0Z9
DB00119,Q9NVS9
DB00120,Q96A70
DB00120,P11217
DB00121,P30613
DB00121,O95907
DB00122,P19838
DB00122,P25021
DB00126,P02794
DB00126,P00441
DB00130,P48506
DB00130,O15399
DB00132,P34903
DB00132,Q15858
DB00134,Q9UPY5
DB00134,P42898
DB00136,Q9ULY5
DB00136,P09211
DB00138,P42261
DB00138,Q12879
DB00139,P17568
DB00139,P00326
DB00140,Q16795
DB00140,P00338
DB00142,Q6YP21
DB00142,P17658
DB00143,O60701
DB00143,P56537
DB00145,P35367
DB00145,P48664
DB00146,P35398
DB00146,Q9BXT2
DB00148,P78352
DB00148,P07998
DB00151,P42858
DB00151,P43003
DB00153,P21554
DB00153,Q13224
DB00157,P06396
DB00157,P56524
DB00159,P10415
DB00159,P07451
DB00162,O75489
DB00162,Q16798
DB00163,Q16620
DB00163,P30291
DB00169,Q9UF02
DB00169,Q06432
DB00170,P04264
DB00170,Q9Y646
DB00173,P11498
DB00173,P40926
DB00175,Q02083
DB00175,O95298
DB00176,P36544
DB00176,P78334
DB00177,P37231
DB00177,P05412
DB00178,P06733
DB00178,Q00987
DB00179,P05177
DB00179,P42345
DB00180,P62955
DB00180,Q01668
DB00181,P18507
DB00181,P23415
DB00182,P55789
DB00182,Q12791
DB00184,Q9Y2T6
DB00184,Q8NET8
DB00185,Q07699
DB00185,Q8TAE7
DB00186,P36544
DB00186,P10275
DB00187,Q9H252
DB00187,O60939
DB00189,P28223
DB00189,O95259
DB00190,Q16719
DB00190,Q9BYV1
DB00191,Q06278
DB00191,O00264
DB00192,P54284
DB00192,P20309
DB00193,Q16558
DB00193,P08172
DB00195,P48549
DB00195,Q13639
DB00197,P36507
DB00197,Q9UKI8
DB00199,Q13303
