drugbank_id,uniprot_id
DB00006,O95237
DB00006,P23378
DB00007,P31151
DB00007,P09525
DB00014,P51693
DB00014,P21728
DB00050,O60656
DB00050,P10909
DB00091,P22460
DB00091,P78330
DB00114,O95644
DB00114,Q15738
DB00115,P42263
DB00115,P42262
DB00118,O95470
DB00118,P05109
DB00119,P51857
DB00119,P10275
DB00120,O14561
DB00120,P51649
DB00121,Q9UI09
DB00121,P48167
DB00122,P08865
DB00122,P08185
DB00126,P35858
DB00126,Q9UI09
DB00130,O75460
DB00130,Q9UPZ9
DB00132,Q07912
DB00132,Q02383
DB00134,P42263
DB00134,P48058
DB00136,Q07869
DB00136,P22460
DB00138,P06396
DB00138,P02765
DB00139,O60218
DB00139,O75715
DB00140,P02652
DB00140,P01019
DB00142,Q15596
DB00142,Q96G91
DB00143,Q9UP52
DB00143,Q13153
DB00145,P51970
DB00145,Q96C36
DB00146,P0CG30
DB00146,Q16678
DB00148,P47895
DB00148,O43678
DB00151,Q13557
DB00151,Q14643
DB00153,Q9HCR9
DB00153,P10412
DB00157,Q15569
DB00157,Q13237
DB00159,P37058
DB00159,Q9BUB5
DB00162,Q969G6
DB00162,O75390
DB00163,P20648
DB00163,P02649
DB00169,P28335
DB00169,Q03721
DB00170,P35218
DB00170,Q9BYV1
DB00173,P01031
DB00173,Q9NYL2
DB00175,P02786
DB00175,P07333
DB00176,P10412
DB00176,P47989
DB00177,Q9Y2T6
DB00177,P31151
DB00178,P47895
DB00178,Q99735
DB00179,P35372
DB00179,P11678
DB00180,P56524
DB00180,Q92781
DB00181,P43004
DB00181,P02655
DB00182,Q08257
DB00182,P98066
DB00184,P17544
DB00184,Q08257
DB00185,P23297
DB00185,O75469
DB00186,Q08426
DB00186,P08185
DB00187,Q96C36
DB00187,P07451
DB00189,O75914
DB00189,O95299
DB00190,Q9UHF0
DB00190,Q05329
DB00191,P35908
DB00191,P20020
DB00192,Q9UI09
DB00192,P08243
DB00193,Q92753
DB00193,P60842
DB00195,P02649
DB00195,P13645
DB00197,Q5KSL6
DB00197,Q13547
DB00199,P28845
DB00199,P48729
DB00200,O15382
DB00200,Q9Y617
DB00201,P56937
DB00201,P35527
DB00202,Q04760
DB00202,Q8IYT8
DB00203,P05164
DB00203,Q14524
DB00204,P54760
DB00204,P32004
DB00205,P02743
DB00205,P08243
DB00206,P23415
DB00206,Q16099
DB00208,P17252
DB00208,Q16445
DB00209,P80192
DB00209,P15924
DB00210,P68371
DB00210,P28221
DB00211,Q12866
DB00211,P13500
DB00213,P10275
DB00213,P18825
DB00214,O15440
DB00214,P08913
DB00215,P01019
DB00215,P05543
DB00216,P04217
DB00216,P25101
DB00217,Q16873
DB00217,Q92918
DB00218,P35498
DB00218,P02787
DB00219,P53805
DB00219,O14920
DB00221,P78559
DB00221,P49448
DB00222,Q13164
DB00222,Q15185
DB00223,P04114
DB00223,Q9Y6H6
DB00226,P46734
DB00226,Q8N159
DB00227,P78330
DB00227,P10997
DB00228,Q9GZT9
DB00228,Q14978
DB00230,O95342
DB00230,P22626
DB00231,P41143
DB00231,P48729
DB00233,P56696
DB00233,P07225
DB00234,P08183
DB00234,Q9HAB3
DB00235,P47869
DB00235,Q13237
DB00237,P04406
DB00237,P48736
DB00239,P08588
DB00239,P36888
DB00240,P10415
DB00240,P11586
DB00241,Q13627
DB00241,P25103
DB00242,P09917
DB00242,P07225
DB00243,P05231
DB00243,P0CG29
DB00244,P29803
DB00244,P02748
DB00245,P05129
DB00245,Q13188
DB00246,O14920
DB00246,P12104
DB00247,Q9BQB6
DB00247,O95299
DB00248,Q8WXS5
DB00248,P48051
DB00252,P17735
DB00252,P29275
DB00253,P30838
DB00253,P01375
DB00255,P25103
DB00255,P46098
DB00257,Q15303
DB00257,P07451
DB00261,P02763
DB00261,P04217
DB00262,Q01118
DB00262,Q13547
DB00264,P48506
DB00264,Q15596
DB00266,P45983
DB00266,P20851
DB00268,P29376
DB00268,P10909
DB00270,O75747
DB00270,P01011
DB00273,P30837
DB00273,O15146
DB00275,P14902
DB00275,P17544
DB00276,O14920
DB00276,P30041
DB00277,Q9NPH2
DB00277,Q9H2S1
DB00278,Q9BYV1
DB00278,P15382
DB00279,P52564
DB00279,O43525
DB00280,Q02221
DB00280,P02765
DB00281,Q6IA69
DB00281,P01009
DB00282,O75380
DB00282,P31749
DB00283,P48736
DB00283,P03952
DB00284,Q9NYX4
DB00284,Q93086
DB00285,Q86YB8
DB00285,P14923
DB00287,P00750
DB00287,Q9H244
DB00288,P02790
DB00288,P04264
DB00289,Q14520
DB00289,P23786
DB00292,Q16795
DB00292,P04114
DB00293,P09417
DB00293,P11926
DB00294,P02787
DB00294,P02775
DB00295,P32119
DB00295,O75306
DB00296,O14976
DB00296,P08183
DB00297,P31415
DB00297,Q96PY6
DB00298,P04264
DB00298,P42681
DB00302,O75911
DB00302,P28482
DB00304,P55789
DB00304,Q13627
DB00306,Q9UQM7
DB00306,O75880
DB00307,O43678
DB00307,P30043
DB00308,P08779
DB00308,P54764
DB00309,Q9UJ96
DB00309,Q9NPA2
