0,1
DB00555,Q9UN88
DB00628,P47869
DB00292,P47869
DB00228,Q14721
DB00898,O14764
DB00186,P14867
DB00818,Q99250
DB00252,O00555
DB01587,P31644
DB00907,Q01118
DB01069,O43525
DB00402,Q9UN88
DB01426,Q14524
DB04855,P48549
DB00228,Q14003
DB00349,P47870
DB01956,P34903
DB00237,P42263
DB01595,P48169
DB00454,O15399
DB00721,O15554
DB00659,P47869
DB01043,P78334
DB00555,P47869
DB00628,Q9UN88
DB01043,Q05586
DB13269,Q8IWT1
DB09236,O60840
DB00603,Q9UN88
DB06712,P54289
DB00252,Q8N1C3
DB00753,Q8N1C3
DB00659,P14867
DB00237,P47870
DB01107,P28472
DB11901,P78334
DB00715,Q8WXA8
DB01239,Q8WXA8
DB01544,Q9UN88
DB01069,P16389
DB00346,Q12809
DB01595,P47869
DB11633,P48051
DB00228,P18507
DB01588,P48169
DB00949,Q12879
DB01110,Q9UQ05
DB00292,P18505
DB00243,P54284
DB00829,P14867
DB00184,Q15825
DB00715,A5X5Y0
DB01559,P18507
DB01589,P78334
DB01437,P34903
DB09061,P21796
DB00898,P47869
DB01351,P14867
DB01159,P48051
DB00818,P31644
DB00683,O14764
DB01744,Q8NET8
DB00371,P78334
DB00659,P31644
DB01559,Q16445
DB00564,Q99250
DB01956,P23415
DB00280,Q9UK17
DB01224,P46098
DB00393,Q08289
DB00333,Q14957
DB01245,P43681
DB01708,O15399
DB13872,P47870
DB00252,Q01668
DB00818,P28472
DB06217,P22460
DB11186,Q9UQD0
DB00228,O43497
DB09238,O00555
DB01353,P34903
DB00313,Q8IWT1
DB00292,Q16445
DB01588,Q8N1C3
DB00414,P48048
DB01136,P63252
DB01054,Q13936
DB00590,Q9NS40
DB01189,Q09470
DB01956,P47869
DB00568,O60840
DB06151,Q05586
DB05541,P35498
DB01154,P14867
DB00475,P34903
DB00747,P43681
DB00228,Q9UJ96
DB00243,Q9UNX9
DB00472,P30926
DB11859,P48169
DB00690,P78334
DB00292,P78334
DB00898,Q9UN88
DB11633,Q14524
DB01587,P34903
DB01587,P18507
DB01124,P48048
DB01588,Q16445
DB00237,P30532
DB00273,P35499
DB00457,Q12809
DB01159,O60391
DB00189,Q9UN88
DB00418,P47869
DB00776,Q8IWT1
DB04855,Q01668
DB01956,Q99928
DB01118,Q13936
DB00371,P18505
DB04855,Q13936
DB00186,Q99928
DB00273,Q13698
DB01587,Q9UN88
DB01107,P14867
DB00637,O95259
DB01559,P31644
DB01161,Q9Y5Y9
DB00371,P34903
DB00312,P14867
DB01236,P42261
DB00915,P36544
DB12404,P18505
DB09236,Q02641
DB00228,Q8NCM2
DB01558,P34903
DB00794,P43681
DB00679,Q12809
DB00228,P18505
DB00564,P35498
DB00898,P36544
DB13520,Q99250
DB00402,P47869
DB00313,P35498
DB09061,Q8NER1
DB00907,Q14524
DB01956,Q13224
DB00313,Q01118
DB01069,P22001
DB00270,Q01668
DB04930,P35498
DB01159,P18505
DB00842,P31644
DB00273,Q13936
DB00199,Q12809
DB12537,P18505
DB00555,P35499
DB00690,O14764
DB01956,Q8N1C3
DB00292,P14867
DB00661,Q12809
DB00381,Q9P0X4
DB00753,Q9UN88
DB01588,P78334
DB01110,Q08289
