0,1
DB00228,P50416
DB00421,P40926
DB08911,Q16584
DB00964,P20711
DB01246,Q99584
DB00331,Q9UKI8
DB00843,Q9Y487
DB00142,P48443
DB11994,O75116
DB00313,O95182
DB00159,Q99623
DB06441,Q9UJ90
DB11274,P43657
DB00235,Q14571
DB00145,P31153
DB00657,Q8TCT1
DB00744,P11802
DB01002,Q9UI32
DB00995,Q8IU85
DB01244,P35913
DB00807,Q86W47
DB14487,P17787
DB13956,P23368
DB01327,P25311
DB00761,P78417
DB01593,Q99456
DB00542,Q9Y2Q3
DB01183,P22830
DB09130,Q96LZ3
DB00608,P35754
DB01028,Q9UHF0
DB11274,O95180
DB00637,P23297
DB00536,P07195
DB14539,Q969G6
DB00421,O75380
DB00732,P11511
DB03147,P07195
DB00755,P51553
DB00700,P27824
DB02266,P30556
DB00415,Q99759
DB00502,Q8N5Z0
DB01251,O60359
DB13954,P56181
DB00925,Q96L12
DB00812,Q15139
DB00364,P02747
DB00641,P28331
DB00380,P06396
DB00807,Q92736
DB00268,Q8WYK2
DB01370,P02750
DB00756,O43175
DB00416,P11511
DB01132,Q9UHQ9
DB00850,Q99584
DB04272,Q9BY49
DB01325,P54710
DB00431,Q99250
DB11619,P14923
DB00810,P62937
DB01618,P09172
DB01064,P29590
DB00201,P27448
DB01407,Q9BYF1
DB01090,P11511
DB00514,Q9Y646
DB00894,P05108
DB00233,O95835
DB14001,Q86W47
DB11577,P18850
DB00121,P78362
DB01019,Q96KK3
DB14544,P40925
DB00192,P51575
DB00995,Q8N4C8
DB00606,P05089
DB00600,P51857
DB00233,P11362
DB06201,Q92736
DB14481,O43525
DB14541,P31040
DB14533,Q8N907
DB01593,Q02818
DB01348,P03952
DB01260,P41145
DB12328,P04035
DB01452,P14854
DB00244,Q13557
DB00179,P51812
DB04272,Q14353
DB09371,P05109
DB00162,Q15800
DB08910,P17544
DB14487,Q9UBN7
DB09129,Q13237
DB03904,Q9Y666
DB00914,P42685
DB00130,P42263
DB03088,P18089
DB00143,P31946
DB14487,Q9NS18
DB04876,P29803
DB00902,O95259
DB11359,Q9Y694
DB01174,P23743
DB00233,O14788
DB00364,P35908
DB01185,P18505
DB00145,Q13698
DB00711,P54760
DB01159,P23526
DB13167,O75116
DB14840,P24385
DB01065,P31415
DB00344,Q06481
DB00651,P35913
DB01197,P22352
DB01108,P60174
DB00253,P07355
DB00006,O75636
DB01182,Q15418
DB00737,P04271
DB08875,Q9UPZ9
DB01438,Q92736
DB01245,P49585
DB01065,P35908
DB00119,P05452
DB00539,P69905
DB00179,Q9Y2K2
DB08871,P07204
DB01211,P02743
DB00382,P22830
DB01220,Q13303
DB09075,P25311
DB01108,P09601
DB01183,P07357
DB00874,P41145
DB01127,Q9H252
DB14507,O43293
DB04272,Q9NQU5
DB06751,Q05586
DB14001,P08686
DB01260,P09525
DB06700,Q14571
DB04825,Q8NFD2
DB14002,Q9UL54
DB00939,P29323
DB01196,P35908
DB09409,P08908
DB06718,P05129
DB00749,Q9NXB9
DB03614,Q8IVH4
DB14543,P12429
DB13800,P35462
DB00694,P35527
DB11842,Q12809
DB11823,P34896
DB00615,P62807
DB01014,Q9UL54
DB00780,O15374
DB00142,P13631
DB04224,Q9NPH2
DB00865,P36969
DB00476,P14920
DB06151,Q9BQ31
DB01074,Q9H015
DB05812,P51970
DB06787,P31415
DB14006,P20815
DB01220,P62714
DB15617,P01011
DB00882,P04279
DB00145,P35462
DB01108,Q02928
DB00157,P48549
DB00210,P49788
DB14533,P05230
DB08818,Q9Y478
DB08814,P10635
DB01161,P00533
DB00615,P05452
DB01113,P35913
DB00383,Q00537
DB03756,P17174
DB01626,P14920
DB02266,P07204
DB00193,P48664
DB09205,Q16836
DB00902,Q13303
DB14543,O43678
DB00850,Q9H1R3
DB00750,Q9UQ05
DB00790,P07357
DB09092,O95169
DB00441,P51970
DB00737,P23297
DB01196,P00748
DB01035,Q9UHF0
DB01435,Q7KZI7
DB00744,Q12851
DB00179,Q96Q40
DB09078,P60842
DB00536,P51659
DB00756,O14561
DB01168,O95831
DB14596,Q9UBN1
DB04573,P05546
DB11823,Q05329
DB01628,P43652
DB00608,Q9Y2Q3
DB06777,P03905
DB00331,Q13188
DB11590,Q05932
DB00575,Q96RP8
DB13751,Q13332
DB00963,P23415
DB00868,Q99572
DB09409,P19838
DB00304,P00367
DB15091,Q15569
DB14517,P22748
DB04832,P09622
DB14517,P02751
DB00591,P02743
DB08911,Q9UQM7
DB00118,O75311
DB00890,P01591
DB01110,O43193
DB06202,P00450
DB08910,P28845
DB01185,O00217
DB01080,P14618
DB01151,Q99584
DB00239,P04083
DB14509,Q08345
DB00790,P14923
DB00881,P22792
DB09092,P30101
DB14509,O00444
DB13501,P08908
DB13751,P16219
DB09061,P00740
DB00217,Q09428
DB08604,Q14003
DB00600,P40394
DB00367,P30968
DB01076,P03915
DB00647,P00395
DB11274,Q9H252
DB09242,Q99705
DB13154,P18507
DB08949,P40261
DB13800,Q09470
DB00257,Q9Y6T7
DB04854,P23141
DB11967,Q96A05
DB08910,P18847
DB00337,Q15746
DB01241,Q9NXB9
DB00162,P14060
DB00455,P48549
DB09389,O60359
DB11718,Q96RR4
DB09061,P02749
DB00257,P08686
DB11348,Q09470
DB00257,Q6W5P4
DB13166,P02647
DB06151,Q9Y5Y9
DB00603,P02652
DB01708,Q14831
DB00120,P11926
DB00337,Q99759
DB00852,Q71U36
DB01427,P63316
DB00130,P38435
DB00849,P17174
DB01024,Q9Y6M9
DB00726,P29034
DB00468,P07864
DB01025,P08620
DB13955,P04196
DB01024,P30838
DB14002,P48729
DB00536,Q9GZU7
DB04573,P14923
DB06813,P03915
DB00648,P45381
DB06780,P02585
DB12483,P12724
DB00514,P00505
DB01608,Q15125
DB01166,P05546
DB00122,P25103
DB01185,P08319
DB11672,P45954
DB00768,Q16620
DB06335,Q96C36
DB00140,P51970
DB09409,P48051
DB11641,P05090
DB04825,P22694
DB00890,P37059
DB03147,Q06323
DB01204,P51693
DB00593,P11473
DB14541,P56556
DB01233,P15880
DB00897,P24046
DB01099,Q05329
DB00570,P05155
DB00598,Q07021
DB01185,O43497
DB04825,Q13237
DB00945,Q14012
DB02300,Q00975
DB00777,Q99584
DB00807,P37231
DB00178,P49908
DB00179,Q15375
DB14487,Q15750
DB11081,P17516
DB01436,Q6V0L0
DB00139,P30838
DB00431,Q01668
DB00500,O14791
DB00481,P24046
DB00157,Q9Y698
DB04898,O60701
DB00247,P17735
DB02266,P11177
DB13179,O60359
DB00666,P06401
DB01586,O95479
DB14649,P18405
DB11672,P28221
DB00600,Q15800
DB08814,P24530
DB01017,Q16513
DB00237,O14841
DB01124,P78508
DB00668,P09210
DB00119,P17568
DB01280,P31350
DB00143,P31942
DB11823,P25311
DB14845,Q9Y2K2
DB00624,P22792
DB00874,Q9UPY5
DB15566,P51843
DB01436,P49788
DB00454,P10606
DB00968,Q9Y600
DB14649,O95180
DB06176,P04114
DB00810,P04626
DB01219,P27815
DB00655,P01024
DB00750,P22460
DB09462,Q9NS18
DB14491,Q8IVL6
DB00756,P07360
DB11186,Q9Y6Y9
DB01039,O75912
DB01065,P05546
DB08816,Q86VZ1
DB14845,Q9BUB5
DB00746,P08865
DB00504,P07550
DB00474,Q8WYK2
DB09148,P02748
DB04896,P48506
DB00605,Q02252
