0,1
DB13872,P47869
DB00333,P41143
DB00761,Q9Y666
DB01118,Q13936
DB01708,Q14957
DB11823,Q16620
DB00372,P14416
DB01200,P25100
DB00465,P23219
DB14533,P02787
DB00929,P43115
DB12141,Q13639
DB00562,P22748
DB00143,O14880
DB00308,Q06432
DB09074,Q9Y6F1
DB01956,P18505
DB00476,P23975
DB00967,P35367
DB08818,Q5JVS0
DB01036,P08173
DB08877,P23458
DB14533,P27169
DB00661,O43497
DB06207,P35348
DB01219,P21817
DB00379,Q14524
DB00398,P15056
DB00696,P35348
DB01239,P34969
DB00340,P08173
DB12010,O75716
DB00306,P18505
DB13952,P37059
DB00145,Q14330
DB01233,P11229
DB00157,P03891
DB00481,P50453
DB09130,O60701
DB00184,Q15825
DB00604,P46098
DB00925,P08913
DB00899,P41145
DB11921,P04150
DB00157,Q00796
DB06595,P09619
DB12267,P08069
DB01054,Q13698
DB00909,Q16790
DB00843,P06276
DB01205,P28472
DB00877,P09038
DB00517,P20309
DB14487,P01591
DB00157,P08559
DB14487,P02649
DB00243,P08588
DB09130,P05109
DB01593,P01042
DB14487,O15304
DB00333,P46098
DB00780,Q16853
DB01592,Q9BY41
DB01159,O14649
DB00690,P18507
DB01009,P35354
DB00656,P28335
DB06800,P35372
DB01216,P31213
DB05260,P02818
DB01593,P02787
DB01238,P08172
DB00986,P20309
DB00845,P37231
DB00142,P38435
DB06176,Q13547
DB01559,P78334
DB00502,P34969
DB00934,P08913
DB01032,Q96RD7
DB06637,P22001
DB00157,P51649
DB01593,P27169
DB12010,P68400
DB09074,Q9UGN5
DB00808,P55017
DB04855,P54284
DB08439,P02788
DB11730,P11802
DB04948,P34969
DB14487,P01031
DB01558,P18505
DB00753,P78334
DB13954,P43681
DB00138,O60931
DB05541,Q15858
DB00313,Q92769
DB15035,P00533
DB01010,P22303
DB12010,O14976
DB09130,P02649
DB09205,P35348
DB01587,P47869
DB00519,P12821
DB06757,P50213
DB00726,P07550
DB00408,P50406
DB00897,P34903
DB01142,P08173
DB01392,P28221
DB12010,Q9UQB9
DB01156,P46098
DB08949,Q8TDS4
DB00151,P16455
DB00475,P18505
DB01175,P08913
DB00312,P42262
DB00843,Q12879
DB00215,P31645
DB01244,Q01064
DB00321,P35368
DB01069,Q9BPV8
DB01353,Q16445
DB00477,P18089
DB00448,P20648
DB00804,P08172
DB01200,P08908
DB01224,P35367
DB00903,Q13621
DB00589,P18825
DB01559,Q99928
DB01090,P30926
DB12147,P11362
DB14481,Q75N90
DB00163,P09917
DB01074,P50416
DB00908,Q9Y257
DB08901,P16234
DB00524,P55017
DB00349,P48169
DB00852,P01375
DB00794,P28472
DB01437,P14867
DB09031,P08183
DB00963,P35354
DB00477,P25100
DB00726,P21918
DB00925,P0DP23
DB09213,P37231
DB00780,P21397
DB00385,P11388
DB08897,P11229
DB11148,Q02641
DB04844,P14416
DB04574,Q92731
DB00695,Q13621
DB00677,P02787
DB00409,P21917
DB06700,P31645
DB00142,Q14957
DB00332,P20309
DB00714,P35462
DB06626,P35916
DB06709,P20309
DB01244,Q12809
DB00951,P33261
DB01239,P14416
DB01558,P47869
DB00852,P18848
DB03147,P16435
DB00228,Q9BXT2
DB00241,Q99928
DB01393,P19793
DB00539,P03372
DB15822,P11362
DB01221,Q8TCU5
DB01133,Q9Y487
DB01069,Q8TAE7
DB14840,P15056
DB00755,Q8NFJ5
DB12010,O75385
DB09118,P00338
DB00114,P13196
DB00157,P00374
DB09242,P08913
DB01221,P14416
DB00228,Q9ULD8
DB01579,P35368
DB00675,P03372
DB06077,P21728
DB00477,P50406
DB00659,Q8N1C3
DB01097,P35869
DB00907,Q99250
DB00252,Q8N1C3
DB01593,P06727
DB04839,P07288
DB00957,P10275
DB00475,Q99928
DB00716,P21462
DB00545,P22303
DB11901,P14867
DB00555,Q99928
DB00142,Q05329
DB00388,P35368
DB00555,P48169
DB00157,O60701
DB09068,P23975
DB00801,P78334
DB01069,Q9NSA2
DB00696,P21728
DB00472,P32297
DB00716,Q13258
DB01144,P22748
DB01069,Q12809
DB00333,Q12879
DB00248,P28221
DB13867,P06401
DB03756,P28702
DB01393,O75469
DB01273,P43681
DB00142,P80404
DB01189,P18507
DB01248,P27816
DB00418,P36544
DB00421,O95180
DB00905,P34995
DB01026,O75469
DB09130,Q06323
DB09130,P31946
DB11672,P37231
DB01427,Q08493
DB11614,P25105
DB01197,P46663
DB03310,P28161
DB01021,P55017
DB02266,Q07869
DB01110,Q92953
DB01209,P41145
DB00774,P05023
DB14487,Q00987
DB00182,P25100
DB00651,Q08493
DB01115,O95180
DB01069,P08912
DB00850,P14416
DB01708,P31644
DB03255,P02768
DB00398,P36888
DB14489,Q9BY41
DB01110,Q02641
DB01239,Q8WXA8
DB00734,P28223
DB12010,O95835
DB00590,P35348
DB14185,P35367
DB11235,P20309
DB00619,P04629
DB01069,P08172
DB00153,Q7Z3S7
DB01430,P05023
DB00140,P30043
DB00200,Q9Y4U1
DB01151,P23975
DB00755,Q6V0L0
DB00806,P29274
DB01162,P01137
DB00357,P05108
DB09118,P14867
DB01291,P08588
DB11496,P07202
DB09130,P01008
DB01236,P18507
DB09130,P48723
DB00237,P42263
DB00690,O14764
DB00138,Q9UPY5
DB01592,P02787
DB00696,P35368
DB00162,P05090
DB13269,Q8IWT1
DB00114,Q96I15
DB00391,P14416
DB01242,P31645
DB01182,P08588
DB01595,P47870
DB00502,P35348
DB00422,Q01959
DB04855,Q14524
DB01151,P20309
DB01591,P08173
DB01708,Q13224
DB00114,Q9HD40
DB11386,Q12809
DB09130,P06727
DB00418,Q13224
DB00714,P08908
DB11093,P80303
DB02659,Q02221
DB14533,P06733
DB00816,P07550
DB09061,P23219
DB00843,O15399
DB01154,Q15842
DB09068,P34969
DB00243,Q07699
DB09225,P34969
DB00604,P28223
DB00685,P11388
DB00175,Q92769
DB00157,P51553
DB00871,P07550
DB00800,P35348
DB13751,P42574
DB00825,Q13936
DB00831,P0DP23
DB14185,P28335
DB01114,P35367
DB01303,P29274
DB00945,P11021
DB00241,P78334
DB01028,P78334
DB00836,O00555
