0,1
DB00114,P22570
DB03585,O43175
DB01056,Q9UHW9
DB00775,P31415
DB00146,P33527
DB14491,P13073
DB08950,Q13237
DB00942,Q06830
DB04846,P14060
DB09555,P01579
DB09242,O75469
DB06201,Q14697
DB11738,Q96GD4
DB09079,P01009
DB00623,Q15858
DB12001,O43708
DB00999,P04406
DB06706,P04217
DB16019,P14550
DB09167,P30613
DB01210,P15153
DB04743,P01100
DB06401,Q99456
DB00763,Q9BXJ7
DB06654,P08686
DB00592,Q9BQ31
DB01600,Q92806
DB01213,O14976
DB11855,P49189
DB01068,Q16678
DB00429,P30711
DB00531,P23415
DB00170,Q9UQL6
DB00321,P80511
DB00136,P62955
DB00979,O15239
DB14541,P52564
DB00517,O75899
DB00754,Q9HBK9
DB09085,P24311
DB01620,O15440
DB00279,Q13133
DB00703,Q00975
DB15091,O60669
DB06153,P30043
DB06716,P34896
DB02546,Q8NEY4
DB00798,P48167
DB01154,P01031
DB00909,P16615
DB01370,Q0VD83
DB00896,Q9UJ96
DB01065,P34972
DB00278,Q9NSA2
DB00670,Q9NR82
DB00309,P21462
DB12789,Q8TC12
DB00178,Q9BQB6
DB14881,P38936
DB00233,P02652
DB00869,P51451
DB01037,P23921
DB00819,Q9NRP7
DB01427,P48167
DB00481,Q9Y697
DB11730,P22888
DB13139,Q8IVH4
DB00755,O43181
DB01179,Q9UBF8
DB14498,P47898
DB14533,P30926
DB11823,Q96RP8
DB04348,Q02156
DB00898,Q9UQQ2
DB06148,P36543
DB00806,O43617
DB05381,P11388
DB09080,Q9NPH2
DB06786,P48664
DB00903,Q02252
DB00162,Q9Y6Y9
DB01280,Q04771
DB00536,O15427
DB00846,O94768
DB00200,P08319
DB09112,O43175
DB00360,O43708
DB00936,P09525
DB01129,P21964
DB04861,Q15825
DB00318,Q9H252
DB01143,O95342
DB00678,O75762
DB00494,P49840
DB01089,O95069
DB00270,Q9Y6Y9
DB00834,P98066
DB00959,P09172
DB01193,P27448
DB01254,P23560
DB00499,O75911
DB06725,Q13393
DB01251,Q9UJT0
DB00924,Q9UF02
DB00231,O00222
DB00640,P30838
DB00126,P48723
DB09270,P16234
DB01175,P35354
DB01283,P63261
DB01359,P53350
DB00382,Q06481
DB13873,P29322
DB00389,P35869
DB04864,P14410
DB13781,P02655
DB14006,P14679
DB01370,Q9H2X6
DB11817,Q99571
DB04953,Q9NSD9
DB00412,P16435
DB01110,P52333
DB00846,Q96RD7
DB00163,Q9BXT2
DB01399,Q9Y5S8
DB06413,Q9H4B4
DB01233,P30043
DB01168,O43175
DB00852,O60674
DB13520,P45954
DB01587,Q9UJ90
DB00703,P11021
DB00903,P23975
DB01268,P22309
DB14019,Q9P2K8
DB00476,Q13188
DB00800,P17707
DB00550,Q06830
DB01401,Q93050
DB01400,P20648
DB00547,P01008
DB00443,Q07820
DB13996,Q9Y6F1
DB01182,P21554
DB01168,Q13237
DB00731,O75489
DB01101,P02749
DB06153,Q92769
DB11738,P31152
DB05381,P22455
DB00387,P84077
DB00747,O00204
DB11186,P00352
DB00222,O60391
DB00657,Q02383
DB00208,O43497
DB00474,Q8NEY4
DB14490,P09466
DB00445,O15239
DB01656,P15428
DB01159,P08631
DB00619,P08697
