0,1
DB00421,P49821
DB06144,Q9Y6L6
DB00824,P21589
DB11994,Q8NI60
DB09080,P03905
DB00421,P40926
DB09089,P11473
DB00995,Q9UEW8
DB00153,O00180
DB00302,P50213
DB13955,P51648
DB01394,Q9UHF0
DB01014,P00519
DB00313,O43617
DB01698,P51648
DB06202,P46663
DB09256,P15104
DB01087,O14561
DB11386,P61024
DB00754,P04083
DB00139,Q08426
DB11823,P25311
DB14489,Q14624
DB03310,P08865
DB04825,Q15303
DB01162,Q9ULD8
DB09116,P09417
DB09526,O95167
DB14002,P11474
DB00343,P10412
DB06441,Q9H3M0
DB14583,P13500
DB01618,P30530
DB00192,P18507
DB00363,Q9NS18
DB00157,Q9Y698
DB00514,O15382
DB00382,O14939
DB00210,P32119
DB00704,Q9Y6Y9
DB00367,P04264
DB01028,P51553
DB11219,P47712
DB09061,P00387
DB00422,P15153
DB01026,P52824
DB14481,Q01118
DB09085,Q13315
DB14539,P49419
DB01146,P34903
DB14488,Q9UHF0
DB11386,P41595
DB00780,O60669
DB00142,O95139
DB00503,Q16760
DB09129,O00519
DB01113,P21817
DB01259,Q13237
DB05271,P16219
DB00151,Q9UI09
DB06148,P29034
DB14517,P22748
DB01235,P11310
DB01586,Q99714
DB00151,P11217
DB06757,Q00796
DB00902,P08173
DB00437,Q92947
DB00233,Q9UL54
DB14481,Q92953
DB06268,P08700
DB00280,P49448
DB00995,P78356
DB11148,P35368
DB00276,Q15822
DB00139,P30838
DB01032,Q9UNK4
DB11718,O43353
DB14517,P51884
DB00471,Q07912
DB09371,P04217
DB00498,P00740
DB06203,P49189
DB00648,P51693
DB00539,O14521
DB00241,P28329
DB09086,Q9UGN5
DB04854,P16435
DB00153,P14902
DB09092,P30101
DB00572,P23246
DB00998,P23297
DB00602,P20020
DB00961,P47712
DB00245,P80511
DB00798,P11177
DB04272,O95819
DB14533,P22001
DB00874,Q00975
DB09112,P02649
DB14517,P31151
DB00850,Q99584
DB01148,Q59H18
DB00591,O60701
DB08911,P78356
DB11386,P16581
DB11632,P17707
DB06151,P42679
DB00190,Q96I15
DB00710,P06858
DB01136,Q08426
DB01744,Q99712
