0,1
DB00929,P31153
DB00643,P49019
DB00657,Q9NYK1
DB04339,Q96A05
DB00337,P43115
DB00915,Q9BY49
DB00720,Q9HB55
DB11386,P00491
DB00678,P07355
DB00494,Q9P289
DB01224,Q9NYV7
DB00687,P68371
DB04880,P19021
DB00518,P00918
DB04890,Q969G6
DB04837,O00763
DB04115,O00217
DB01177,P29972
DB00710,P00505
DB06589,P21964
DB11348,Q99437
DB00680,Q13258
DB09280,O95670
DB01077,Q9Y698
DB01047,Q9UHI5
DB00720,Q8TCU5
DB11712,P31939
DB01117,Q86YB8
DB01142,Q9BXJ7
DB00654,Q9UGJ0
DB00615,P31260
DB04890,P61421
DB00519,P27707
DB00851,P21695
DB01367,Q9Y487
DB00987,Q08881
DB08880,P02675
DB01069,Q8N8Y2
DB11718,Q9UBK8
DB00801,P20061
DB00115,Q05513
DB00631,Q15418
DB09555,Q9NYK1
DB06605,P38936
DB12371,Q16478
DB00356,O75348
DB00720,P43116
DB01180,Q99571
DB00654,P12004
DB00710,Q9BYV1
DB01129,Q00653
DB11079,P56282
DB00399,P00915
DB01239,P27707
DB00209,Q9BXJ7
DB06772,Q14571
DB14575,P13611
DB00544,O95069
DB04703,Q9Y5S8
DB00750,P27707
DB09097,P14324
DB00491,P13569
DB00713,P31415
DB00134,Q9ULB1
DB00710,P13674
DB00521,P48029
DB09119,P50579
DB11859,Q13488
DB06786,P01133
DB00400,P09466
DB00337,O75348
DB06757,Q05209
DB01428,Q9UBK8
DB01077,Q12809
DB00721,Q9NR97
DB00499,Q9NR97
DB00432,Q9C098
DB01161,Q9HCC0
DB01280,Q92806
DB00720,P41143
DB06757,P27707
DB00808,O76082
DB09214,Q9Y487
DB09131,O00180
DB01259,Q9Y666
DB00287,P30626
DB00287,P30038
DB01005,P14923
DB00148,Q99720
DB03310,P23469
DB05351,O75185
DB11828,Q9NVH6
DB00789,P40939
DB00511,P50747
DB04839,P21283
DB01120,P30405
DB01180,O15067
DB15233,Q93088
DB00050,O43252
DB01378,P24530
DB00819,O75911
DB11591,P29350
DB00213,Q96GA7
DB00528,Q9NYK1
DB00214,Q9BXJ7
DB00401,O15342
DB00957,Q9UBK8
DB00905,P06756
DB00736,P00748
DB04841,P48029
DB13269,P56282
DB06689,P29972
DB00277,O75348
DB11652,P29074
DB04865,Q14123
DB06710,P30085
DB01009,Q05209
DB01280,O14556
DB09078,Q15904
DB01240,Q9UQQ2
