0,1
DB09053,P07711
DB06757,P07237
DB01160,Q07343
DB14002,O15530
DB00864,P09038
DB11148,Q01064
DB01183,Q9HC29
DB00648,P05093
DB00899,Q16678
DB01625,Q9BPV8
DB00435,P35908
DB00975,Q9H0K1
DB01149,P04839
DB12141,P35916
DB00316,P00734
DB00477,P51575
DB14185,Q99677
DB09130,Q14520
DB01268,Q9UBF8
DB00746,P02656
DB00217,Q9H252
DB06401,P02795
DB00813,P31644
DB00890,P80365
DB00942,Q12809
DB06262,P35499
DB15233,Q02779
DB00421,O60656
DB04842,P34972
DB00939,P08581
DB00711,Q15139
DB14542,O00483
DB00464,P00734
DB00400,P35908
DB04824,Q9H4B7
DB00342,P18825
DB00509,Q9UK17
DB11386,Q99250
DB01218,P35348
DB00975,Q07912
DB13956,P00395
DB12130,P36896
DB00387,P28472
DB00869,Q15878
DB01430,P05067
DB01074,Q99720
DB00603,Q13224
DB04573,P05093
DB00321,Q13303
DB00317,P78356
DB09371,P31151
DB00331,P30838
DB09078,P06493
DB05246,O75469
DB00338,P27487
DB00831,P03372
DB00981,Q12879
DB09089,P39086
DB00889,P30530
DB00612,P35462
DB01002,O75469
DB04272,Q13188
DB00945,Q9Y5Y4
DB00675,O95835
DB14002,O94768
DB00257,P40261
DB00750,Q9NY72
DB08799,P35462
DB00615,P0C0L5
DB06788,P03372
DB00163,P28482
DB11994,O15197
DB00933,P11229
DB15035,P33981
DB00677,P05155
DB13167,Q8NET8
DB09082,Q8TCU5
DB00445,P02763
DB00451,P08514
DB13956,P02765
DB01059,Q12809
DB05541,P47900
DB11986,Q9BVS4
DB09130,P15104
DB06282,P56696
DB00350,Q16647
DB08912,P04626
DB01351,P31645
DB15091,P43405
DB09124,P18505
DB05271,Q08289
DB11079,P19838
DB09460,P35498
DB00880,Q07699
DB01160,P43115
DB09167,P48549
DB00449,P00441
DB00640,Q9NP56
DB00780,P04181
DB00201,P04040
DB00968,A5X5Y0
DB09149,P00751
DB00143,P45973
DB01174,Q5KSL6
DB00697,P35367
DB06751,P53805
DB01589,O75311
DB04820,P22748
DB15617,P23246
DB00814,P01375
DB00142,Q6YP21
DB11644,P09525
DB01068,O75185
DB00308,Q96KK3
DB01625,Q8N1C3
DB09118,P00739
DB00570,P68371
DB00472,Q01118
DB04838,O43772
DB06262,O00459
DB00157,Q9UGI9
DB09167,Q9UN88
DB00753,Q15428
DB00514,Q9NPA1
DB01275,Q9H6Z9
DB00924,Q06432
DB00864,P42345
DB11644,P02655
DB09555,P34969
DB01558,Q9BQ31
DB00175,O95298
DB01149,Q13303
DB01026,Q15822
DB14533,O60656
DB00842,P21918
DB00755,Q8TC12
DB13257,P00736
DB00443,P47712
DB11823,P03886
DB11703,Q9UEW8
DB05351,P35869
DB00302,P43487
DB01106,P08173
DB01246,P42261
DB00874,P08172
DB00332,Q86W47
DB00308,P29474
DB00695,Q9Y5Y9
DB01142,O95665
DB00822,O95167
DB12010,P38936
DB01105,P28223
DB00961,P47870
DB00979,Q99572
DB14490,P23528
DB01403,Q13303
DB00543,Q07699
DB06216,Q93086
DB01296,P01023
DB01068,P10636
DB03614,P50579
DB04896,Q01959
DB14539,P42330
DB00744,P43403
DB01166,Q13370
DB11081,Q00796
DB00245,Q99250
DB00734,O95298
DB00677,P08603
DB14490,Q8IVL6
DB08881,Q9H3Y6
DB00899,P10635
DB00683,P30926
DB00145,P35368
DB00321,P01584
DB00304,P14060
DB11994,Q9Y271
DB01240,Q14003
DB09526,O43678
DB09481,Q15825
DB13346,P00797
DB00799,P00352
DB00449,P17787
DB09149,P02656
DB01593,P78417
DB00983,O00305
DB00951,O75715
DB15091,Q8IU85
DB09517,P06746
DB00972,Q8TDU6
DB00323,P17707
DB06151,P27338
DB00596,P09525
DB01065,P51648
DB04272,Q13126
DB01182,P39086
DB06016,P80511
DB00513,P51693
DB01259,Q9P2K8
DB00233,Q14643
DB00157,Q16772
DB00599,P16234
DB00482,O95747
DB09118,Q8TCU5
DB09054,Q9HCR9
DB04348,P62508
DB01351,P16389
DB00907,P48547
DB00993,P17787
DB00435,P02790
DB00719,Q16873
DB06144,Q14500
DB08897,Q9NS40
DB04842,P17405
DB01351,P14902
DB00368,Q03721
DB04825,Q9H2G2
DB00666,P04150
DB00142,P35858
DB00277,O15379
DB00253,O95180
DB00972,P22352
DB14488,O60568
DB00193,P06276
DB09079,P19784
DB00433,Q14654
DB11760,P51693
DB00114,P27169
DB11633,P08172
DB05271,Q01668
DB08820,Q07869
DB06782,P05023
DB00351,P54289
DB00741,Q9BXT2
DB00792,P41595
DB06782,Q9UHF0
DB00622,P15692
DB00121,Q13126
DB06595,Q13523
DB12483,Q9NSY1
DB03754,P23415
DB01396,O00555
DB14489,O00469
DB08872,Q8TDN1
DB00199,Q13303
DB00334,P19320
DB04841,P10635
DB11090,Q15858
DB00543,Q14654
DB08814,P27361
DB00599,Q99250
DB01209,P08912
DB00262,Q9P0J0
DB01401,P02788
DB11823,Q96D53
DB14840,Q9UHD2
DB01253,Q14654
DB00951,Q9H4Y5
DB01159,Q9UQ05
DB00343,P22460
DB00861,O60427
DB00157,P06396
DB00431,P06727
DB06201,P18505
DB09085,P35368
DB09076,Q12791
DB11967,P07949
DB00843,P16070
DB05260,P27449
DB01151,Q96KK3
DB00530,P53667
DB13954,Q9UIX4
DB00852,Q9Y233
DB14481,Q96L42
DB00589,P36888
DB00806,P27815
DB09092,P10909
DB01196,P48169
DB00592,Q16099
DB01196,O75340
DB00504,Q99720
DB12010,Q00534
DB11952,Q9H2G2
DB09236,Q9HBA0
DB00783,Q9Y6T7
DB01215,P16615
DB09061,P41146
DB15598,P08514
DB06217,Q9UQD0
DB06249,P05067
DB09048,P08912
DB00210,Q96GD0
DB00393,Q14524
DB00247,P21728
DB00398,Q15375
DB00413,O75762
DB00328,P04040
DB06154,P04217
DB14517,P23528
DB00899,Q7Z2W7
DB00914,Q9UBN1
DB06757,P05546
DB00794,P24462
DB00573,O60488
DB00143,P02753
DB00471,P15056
DB06757,Q15800
DB00435,P04217
DB05246,P19099
DB00630,Q15904
DB00619,Q9UIK4
DB00648,Q14994
DB09477,Q00987
DB01077,Q05209
DB09130,P16389
DB00608,P17544
DB01087,P19404
DB00157,P12724
DB00545,P49585
DB00562,Q08289
DB00173,P40926
DB01588,P22001
DB14533,P22557
DB01364,Q9Y257
DB06267,P27448
DB01032,Q9UNQ0
DB05990,P13073
DB00497,Q02083
DB00377,P26358
DB00514,P54219
DB01024,Q04828
DB08916,P57078
DB00960,P00439
DB00366,Q08289
DB00483,P15382
DB00935,Q01668
DB01593,O14964
DB01593,O95168
DB01370,P22626
DB13952,Q9BQB6
DB08604,Q9NXB9
DB08883,Q13002
DB00772,P20309
DB00484,P51787
DB00749,Q9NZK7
DB01436,Q9NR63
DB04953,Q8TAE7
DB00499,P0DP23
DB15233,P51957
DB00458,P23219
DB00398,P51617
DB01197,P08263
DB00921,P02708
DB13257,P45381
DB00670,P09211
DB05316,Q9UM73
DB01057,P08913
DB00388,Q13224
DB00841,P0DP23
DB00713,Q9NSA0
DB00784,O60218
DB11386,Q9UBL9
DB06800,P29274
DB12141,P37231
DB08877,P54762
DB00714,O15399
DB00726,P48544
DB00151,Q9Y6M9
DB00162,P31025
DB00521,Q8WXA8
DB11644,Q07955
DB11363,Q00537
DB09074,P01011
DB00572,P06396
DB00444,Q14978
DB00145,O75899
DB04224,P30556
DB00659,Q9HAB3
DB06698,P35498
DB00700,P63316
DB00264,P63252
DB01452,P23415
DB00382,P41143
DB01393,Q9H8P0
DB11235,Q02641
DB00420,P49888
DB01231,P35499
DB09148,P02671
DB14575,Q9Y5Y9
DB01157,Q15738
DB11994,Q9Y2U5
DB00843,P48544
DB01171,P54219
DB00421,P07203
DB00768,P05121
DB14509,Q9UN88
DB00204,P23786
DB05260,Q9UI12
DB04272,Q16512
DB11703,Q9UKI8
DB13257,P02743
DB00584,P08253
DB00475,Q07869
DB15102,P16234
DB01151,P28222
DB00215,P14416
DB00740,P28223
DB01191,P18825
DB01242,P11473
DB14541,Q16798
DB00203,Q08499
DB06595,O43293
DB13953,P01308
DB00757,Q9UQD0
DB01583,Q14524
DB00145,Q96GD0
DB01245,O14939
DB00539,Q8N907
DB01110,P21918
DB00151,P11217
DB00283,Q9NYX4
DB11689,O60285
DB01403,Q8NER1
DB00145,P61769
DB00670,Q9UGI6
DB12141,Q7Z460
DB00210,P00352
DB04573,P01591
DB01611,Q9NR97
DB01086,Q99928
DB00619,P51812
DB06589,P17612
DB00941,Q00653
DB00902,Q99928
DB01075,Q99584
DB04272,P45381
DB08818,P14618
DB05812,Q9UF02
DB00711,Q9H2K8
DB00050,P10275
DB00598,P47869
DB04703,Q04771
DB00843,Q14520
DB02925,Q9UHW9
DB01268,Q13153
DB00533,O43741
DB00244,Q04760
DB00203,P07949
DB00889,P14416
DB00687,P04083
DB06706,P19320
DB01370,Q15428
DB09330,P08631
DB14487,P99999
DB00321,P16591
DB01600,P10275
DB00672,Q14654
DB14649,P31213
DB00939,Q8N5S9
DB08865,Q9UGI9
DB08864,Q9UQD0
DB01121,P21397
DB13967,Q12809
DB00151,P43003
DB00244,Q9H2G2
DB00570,P14866
DB01393,Q05586
DB00418,P42263
DB00975,Q9UBF8
DB00842,Q9UBS5
DB00230,O00305
DB00151,Q7RTV2
DB09112,P46736
DB01260,P31213
DB06694,Q9Y6J6
DB00143,O60701
DB01593,P49286
DB00975,P11309
DB01110,P14770
DB01159,Q9UF02
DB14533,O75489
DB09477,P01023
DB06288,Q9UK17
DB00481,P06401
DB14002,O43353
DB00704,P25021
DB00142,P04839
DB09242,P41145
DB00807,Q9NS40
DB00549,Q13258
DB00640,Q08493
DB01039,Q8TDS4
DB13269,P54284
DB01185,P37059
DB00988,Q14624
DB00157,P10620
DB14533,P06746
DB00903,P05067
DB04908,Q99720
DB00179,P42345
DB00142,Q969S2
DB00630,Q9HBG4
DB01033,O14561
DB00794,Q5JPH6
DB14533,Q969S2
DB01011,P10275
DB01359,P78334
DB01218,Q9ULD8
DB13269,Q9UN88
DB01197,P22792
DB00414,Q8WXS5
DB06710,O15350
DB00119,Q9HCC0
DB00592,P35368
DB00218,Q02880
DB00637,Q9NSA2
DB00361,P08185
DB01174,Q13393
DB01085,P08588
DB09054,Q00537
DB04938,P30968
DB04898,P43487
DB00697,Q8TCU5
DB00502,O60359
DB01956,P04264
DB01586,O43677
DB06710,Q14957
DB12278,Q9UI33
DB08936,P35462
DB15982,P45381
DB12278,P01137
DB01114,Q9Y5N1
DB01122,P49585
DB06711,P18847
