0,1
DB00114,P29034
DB06077,P35222
DB11186,P16860
DB00142,P13639
DB00309,P31151
DB00502,P48664
DB01169,P04279
DB11641,P51884
DB11644,P23560
DB00227,O43677
DB01136,Q03403
DB11641,P05546
DB01593,O00483
DB01370,P02538
DB00831,P63244
DB00435,P15924
DB04821,Q9H015
DB00798,O43920
DB00672,P99999
DB04821,P15336
DB13751,Q96SW2
DB04272,P39023
DB00364,P01031
DB01065,P56556
DB11348,P48723
DB06151,P14866
DB00361,P51858
DB00945,O95299
DB01179,P04217
DB00454,P14854
DB00170,P61421
DB00132,Q99623
DB00836,P28676
DB14489,P43652
DB01098,P51970
DB00226,P19878
DB00364,O75636
DB00132,Q9UPY5
DB00206,Q16795
DB11348,P35527
DB01016,Q9H015
DB06154,P10909
DB01324,Q13621
DB09418,Q9UEW3
DB00132,P15954
DB01440,O14618
DB00945,O96000
DB00975,Q15155
DB00364,P04114
DB00215,P80511
DB09148,P02790
DB14487,O43181
DB00956,Q14542
DB00476,P08603
DB12161,P25713
DB05294,P80075
DB13955,O43678
DB00831,O75880
DB00626,P06727
DB01065,P15880
DB00396,O15304
DB00157,P98164
DB11644,P30086
DB00148,P78352
DB00843,Q99437
DB01017,P21283
DB01325,P54710
DB00756,Q14457
DB00831,P69905
DB01222,P04217
DB01183,P68104
DB00536,O43674
DB01017,P35754
DB00755,Q9P0J0
DB09167,Q99584
DB13995,P25713
DB14481,P04731
DB11823,P01019
DB01599,Q8N8R3
DB00142,O60669
DB00656,Q99584
DB08818,P51858
DB01183,P09669
DB11590,O60494
DB14481,P29034
DB11577,P26447
DB01017,P15313
DB00136,Q9ULY5
DB00210,P15880
DB11093,P63261
DB14490,P04279
DB06757,P51858
DB04841,P35556
DB00481,P46939
DB00591,P62807
DB09130,P40933
DB01164,P08700
DB01327,P04004
DB01146,P04271
DB09149,P81605
DB00132,Q9NPD5
DB06757,P46939
DB00726,P80511
DB09517,P02649
DB11967,P17544
DB11644,P05121
DB01013,P14625
DB14542,O95167
DB00907,P20674
DB09149,P01009
DB06757,O75636
DB11995,Q96RD7
DB01118,P17544
DB00143,O95178
DB03255,Q4U2R8
DB00197,P37840
DB04825,Q96D53
DB00783,P04279
DB01161,Q16568
DB01021,Q92753
DB14533,Q9NS18
DB09149,P02775
DB09270,P48448
DB01136,P48448
DB00142,Q0VD83
DB00648,P04264
DB01025,P28676
DB09148,P04279
DB00364,P13647
DB14517,P02750
DB04821,P18847
DB14481,P02533
DB11641,P15880
DB00159,P09466
DB14543,O95139
DB00623,P35556
DB01296,P18846
DB09130,P49069
DB00408,O00459
DB00903,Q9NS18
DB13952,P02751
DB01179,Q14978
DB01221,P48507
DB06757,P68871
DB00783,P08779
DB00166,O14980
DB13995,P12814
DB11641,P35527
DB01593,P10109
DB01064,P04731
DB00852,Q86YN6
DB00579,P43005
DB03147,P02818
DB14517,Q9UHW9
DB11672,P31151
DB00119,P68871
DB01183,P00403
DB00570,P37840
DB11967,P36543
DB01599,Q09428
DB00166,Q9UEW3
DB09401,Q02383
DB01146,P10636
DB01427,P15336
DB13949,Q9NZD4
DB00541,P51693
DB14489,O75880
DB00677,P04196
DB13956,Q9P0J0
DB03754,O75340
DB00477,P35556
DB14517,P68871
DB14489,P04196
DB00583,Q9Y5S8
DB11577,P18848
DB00536,P48029
DB00569,P13645
DB01053,Q96D53
DB14975,P02747
DB00545,P19838
DB04825,Q75N90
DB01065,O95139
DB00234,Q8WYK2
DB00768,P09486
DB00151,P43005
DB09195,P01137
DB14975,P02652
DB01394,P27797
DB06154,P23560
DB00759,P30531
DB09148,P60842
DB09185,P18846
DB11611,Q9UI09
DB00677,P48723
DB00285,P49411
DB00716,P43487
DB06154,P45973
DB13954,P78559
DB00641,Q86Y39
DB15617,O15350
DB01114,P17544
DB09038,P15328
DB14489,P26447
DB14533,Q99808
DB03904,Q6FHJ7
DB11942,P01350
DB01579,P13498
DB00623,P30626
DB01178,P30049
DB09462,Q86Y39
DB00193,P48664
DB01382,P07204
DB00907,P51161
DB06701,P04264
DB13995,P09038
DB14517,Q15428
DB00142,P08603
DB00142,P31943
DB01161,Q9Y2D1
DB01367,P16435
DB01327,P17544
DB05381,P23297
DB04845,P14207
DB00143,Q13621
DB11942,Q92911
DB04855,P05106
DB09112,P14923
DB11823,Q96D53
DB01115,P35556
DB13953,P22792
DB00569,P02787
DB00415,Q13188
DB00852,Q9NR96
DB01170,P15153
DB13995,P20851
DB11581,P07359
DB01118,O15440
DB00197,P48723
DB11823,P35908
DB14533,O14521
DB00215,P29034
DB00606,P30536
DB11132,P31639
DB00162,Q9UI09
DB11827,P68133
DB00907,P43155
DB04841,P62166
DB00119,P35908
DB06757,P36955
DB09517,P06702
DB01017,Q13488
DB00686,P02675
DB04840,P02671
DB01114,O95644
DB00157,P61769
DB00288,P08758
DB14488,P01308
DB00756,P02746
DB00768,Q02818
DB14491,P31151
DB11644,P08700
DB00753,Q9ULB1
DB11157,P01106
DB00887,O15440
DB00831,P08758
DB01065,O95182
DB00795,P43003
DB14631,P08758
DB00170,P07357
DB14649,P00846
DB09148,P30086
DB01133,P01584
DB00648,P15502
DB00157,P20701
DB11359,Q4U2R8
DB00143,P04004
DB01394,P08697
DB00142,P32004
DB03147,P38936
DB00686,P01133
DB00157,P07225
DB00464,P04080
DB00170,Q96A05
DB14975,P05155
DB04272,P56181
DB00477,P80303
DB00677,P04114
DB00143,P46939
DB01364,Q15080
DB11186,Q05940
DB00143,P02656
DB00132,P19835
DB00626,O14618
DB09038,P68133
DB11348,P01579
DB00157,P35527
DB11644,P01009
DB14489,P02749
DB00543,P23297
DB09517,P01308
DB00831,P08865
DB00142,P29622
DB00151,O00483
DB04844,P23528
DB14533,Q9H2X9
DB00091,P08697
DB00142,P60842
DB00740,P48507
DB00451,P02585
DB04841,P28676
DB01296,P04279
DB00468,O95169
DB01025,Q9UQQ2
DB00210,P02753
DB00132,P07359
DB00143,P05452
DB00768,O75340
DB14542,O95298
DB06148,P80511
DB13995,P22792
DB14517,P12814
DB14542,Q16718
DB00210,P43487
DB14488,P04004
DB00843,O95670
DB00945,O75438
DB03147,P36956
DB11718,O43741
DB14975,P26447
DB01017,P21281
DB00993,O00264
DB01151,P23297
DB09038,P55157
DB00819,P54710
DB11328,Q04206
DB15598,P32418
DB01296,P07360
DB01017,Q7Z460
DB05521,P09466
DB00641,O43677
DB06782,P02747
DB01065,O75380
DB00472,P51858
