0,1
DB00328,Q07869
DB00790,P12821
DB09061,P04040
DB00628,P47870
DB00143,O43708
DB01077,P05141
DB13800,P31415
DB09026,P00797
DB00412,Q07869
DB01592,P39748
DB12267,P04626
DB00980,P49286
DB00193,Q13224
DB12010,P27448
DB00571,P08908
DB01069,P22001
DB00312,O75469
DB00564,O75469
DB01238,P25021
DB06710,P03372
DB01238,P41143
DB11348,P09486
DB01194,P00918
DB00462,P08172
DB14487,P01019
DB00475,P18507
DB00226,P23975
DB00401,Q08289
DB00328,P42330
DB01399,P35354
DB00337,P42345
DB14533,P15169
DB02659,P23141
DB00708,P41145
DB01098,P20701
DB00114,P34897
DB13257,P02786
DB00454,P41145
DB04861,P07550
DB01231,P08172
DB00543,Q9H3N8
DB00408,P46098
DB00659,P18507
DB00562,Q16790
DB00608,P09210
DB00222,Q14654
DB00571,P08588
DB09130,P05109
DB00421,Q9P0X4
DB01224,P20309
DB01588,Q16445
DB00312,P47870
DB01558,P47870
DB01107,P34903
DB01203,P08588
DB00145,Q9BYV1
DB00132,Q96RI1
DB13872,Q8N1C3
DB00915,P32297
DB01023,P54750
DB01194,P07451
DB00228,Q06432
DB00189,P47869
DB14533,P01023
DB00157,O95167
DB14533,P56524
DB04272,P07360
DB01593,P78330
DB00682,Q9BQB6
DB12537,P34903
DB01026,P10275
DB00193,P18089
DB00308,Q9Y257
DB01593,P02743
DB01428,P10275
DB11156,P11229
DB01238,O60391
DB01043,O15399
DB00143,P07203
DB06262,P08913
DB01238,Q9Y5N1
DB00114,O95470
DB03147,Q15067
DB01146,Q01959
DB01033,P00492
DB00416,Q15822
DB06595,P10721
DB00393,Q02641
DB00907,P35499
DB00543,P20309
DB00934,P08912
DB01427,P27815
DB14487,P78330
DB01115,O43497
DB09130,P27169
DB01593,P02671
DB09167,P28223
DB04824,O60656
DB05381,Q9H3N8
DB00862,P18545
DB01593,P04279
DB00540,P18089
DB00321,P25021
DB13952,P37059
DB09130,P02747
DB09130,Q969S2
DB01336,P08172
DB00273,P35498
DB00603,P48169
DB00477,P08913
DB00246,P50406
DB00555,Q99928
DB13154,P35499
DB01041,P21802
DB01016,O60706
DB01956,Q99928
DB00231,Q8N1C3
DB00184,P30532
DB00712,P23219
DB09095,P12429
DB00297,P34995
DB00433,P35367
DB00333,O60391
DB00543,Q01959
DB08871,Q9H4B7
DB05271,P18089
DB06637,P22459
DB00333,P36544
DB01021,P55017
DB09130,P48723
DB01593,Q9BY41
DB11148,Q15878
DB00852,P18848
DB00818,P14867
DB11853,P30968
DB01043,O60391
DB14533,P02765
DB00726,P08172
DB09079,P36888
DB00157,P30038
DB01117,Q02127
DB00880,P55017
DB00193,P20309
DB00313,Q8IWT1
DB06441,Q9H244
DB00201,O60658
DB00852,O95644
DB12010,Q16512
DB11235,P08173
DB14541,P04083
DB01176,P35367
DB01069,P35499
DB00328,P23219
DB01956,P48169
DB00363,P50406
DB12010,Q04912
DB00497,P41143
DB00243,O00305
DB00202,P20309
