0,1
DB14895,P28222
DB09265,P33032
DB00067,P61073
DB08801,P41180
DB14481,P21917
DB11093,P47900
DB00408,Q14831
DB05381,P41231
DB11619,P48039
DB08819,P43119
DB00142,P21462
DB00659,P18825
DB02659,Q8TDS4
DB11619,P07550
DB01079,Q14831
DB00902,P08912
DB00768,Q99677
DB02659,P25103
DB13139,P41180
DB00844,Q13255
DB00824,P21918
DB00211,P41594
DB03796,Q99677
DB00327,P41180
DB06441,P25021
DB00920,Q9UBS5
DB00867,P25105
DB11093,Q13639
DB06202,P41594
DB00145,P20309
DB09097,O00222
DB06709,P47900
DB00777,O00222
DB00504,P25100
DB01019,Q9H244
DB14533,P49286
DB11348,P35462
DB14533,P21728
DB00768,P47898
DB06711,Q8TDU6
DB00902,Q9H244
DB00298,Q86VZ1
DB00964,P47898
DB06144,O43193
DB11738,Q99705
DB11274,Q13639
DB00902,P08172
DB00247,P41180
DB00699,Q9UBS5
DB00980,P28335
DB00715,Q13255
DB00950,P51582
DB11274,P08912
DB11274,P51582
DB11093,Q15391
DB11274,Q96G91
DB05039,P41180
DB00920,P48039
DB06709,Q99527
DB00816,P41594
DB00768,P41145
DB00723,Q8TDU6
DB00449,P08173
DB14481,Q9BPV8
DB06230,P34972
DB11619,P25021
DB13345,Q9BPV8
DB00844,Q8TDS4
DB15494,P61073
DB01159,Q14831
DB11951,P33032
DB14487,Q9Y5N1
DB06213,P20309
DB01452,P25024
DB11186,Q15391
DB00813,Q13255
DB14487,P18825
DB01593,P29275
DB11691,Q14330
DB01238,Q14833
DB01624,Q13255
DB06282,Q13255
DB00725,O43193
DB11186,P25021
DB00902,P43657
DB00297,P43116
DB00925,P41180
DB00719,P48039
DB14481,P41231
DB00610,P48039
DB00797,Q96G91
DB01146,P08912
DB14895,P18825
DB00669,Q14833
DB14481,P50406
DB01149,Q14833
DB00388,Q86VZ1
DB04837,P41231
DB00850,O00222
DB00429,P35367
DB06207,P51582
DB00557,Q14833
DB09059,P43220
DB00449,P30542
DB11348,P28335
DB01135,Q14833
DB01337,P25105
DB14481,P08908
DB00938,P48039
DB06709,P47898
DB00477,Q14833
DB00902,Q86VZ1
DB00758,P43088
DB00913,P21554
DB06274,P21554
DB00913,P30542
DB01619,Q9H244
DB01619,P28223
DB08816,Q86VZ1
DB01364,P41146
DB11093,P21728
DB00913,Q14330
DB00797,P43657
DB09209,P25105
DB14481,P41595
DB00201,Q9Y5Y4
DB01102,P41180
DB13074,P34998
DB00298,Q15391
DB00797,P41231
DB00328,Q14831
DB09097,Q14330
DB00751,P25101
DB00590,Q14833
DB14533,Q9NS75
DB00734,Q14833
DB09076,Q14831
DB00768,P41595
DB01214,Q9UBS5
DB08950,Q9BPV8
DB00397,P48039
DB00768,P08172
DB00768,P50406
DB06274,Q13639
DB00145,P11229
DB00142,P25021
DB01146,P51582
DB00449,Q15391
DB01956,P25024
DB00497,O00222
DB14481,Q96G91
DB09291,Q13255
DB11614,O00222
DB11093,P41595
DB09049,Q8TDS4
DB00824,P43119
DB00666,P22888
DB00824,P41145
DB00835,Q13255
DB00924,O14842
DB00913,P21918
DB01621,O00222
DB11186,P50406
DB00852,Q96G91
DB00825,P41146
DB00824,P14416
DB00950,Q15391
DB00455,Q14330
DB00934,Q14831
DB00142,P08908
