0,1
DB01420,P46439
DB01205,Q86YB8
DB11730,P08697
DB06249,Q16853
DB09048,Q9BZV3
DB00235,P05090
DB01559,P08253
DB08822,Q9NSY1
DB06800,Q4U2R8
DB06774,Q9ULY5
DB00444,P36544
DB00457,Q9Y5S8
DB12364,Q13131
DB00296,Q15185
DB01099,O95263
DB09074,Q9UNX9
DB09140,Q7KZI7
DB08865,P78330
DB01656,P47989
DB06203,Q15746
DB06203,P63000
DB00896,P19113
DB01420,Q9UGN5
DB11842,O95139
DB06626,P51553
DB00486,Q9UGN5
DB01589,Q9HD40
DB03585,P61769
DB00630,P00918
DB01209,P31153
DB01235,Q2M2I8
DB00157,P05106
DB01084,Q00534
DB00173,P48039
DB00333,O15342
DB01261,Q9Y478
DB00443,Q13554
DB08910,P21964
DB06813,Q9NRP7
DB00564,P08263
DB00275,O00222
DB00214,P35916
DB00736,P30519
DB01336,Q16595
DB00383,P39023
DB00342,Q16654
DB00559,Q96GA7
DB08799,Q00796
DB00584,P34903
DB00491,P21397
DB00276,Q9NYK1
DB00429,P26447
DB09238,Q16134
DB13615,P07355
DB00434,P02794
DB00159,Q9BY49
DB00868,P68366
DB00754,Q9BY32
DB01216,Q99571
DB00568,P19113
DB01208,P42261
DB09140,P0CG30
DB13867,P57078
DB00121,Q92918
DB08906,P00742
DB00542,P51659
DB00199,O75390
DB05541,P00558
DB15091,Q9UF02
DB01210,P09619
DB02530,P28845
DB00550,Q9Y6Y9
DB00909,P49589
DB01143,P21728
DB00261,O95168
DB00498,Q9P0Z9
DB04854,Q9H4B4
DB09095,P48507
DB00187,P39023
DB13967,P62714
DB00864,O14556
DB00425,P31153
DB00997,Q9BQB6
DB00399,Q9BYZ2
DB09053,P55211
DB04854,P14598
DB00635,Q96LZ3
DB01325,P84077
DB00959,O00519
DB15444,P07814
DB11614,P02679
DB00988,Q96LZ3
DB11235,P07998
DB02546,P04181
DB00241,P16070
DB04703,P25105
DB01148,Q02127
DB01219,Q9HB55
DB00559,P51692
DB00810,P42330
DB00697,Q6V0L0
DB01178,Q9UBV8
DB02300,P07498
DB09242,P35408
DB00459,O76082
DB00531,P05230
DB04837,P53985
DB08329,P27986
DB01158,Q8N5Z0
DB03619,P49585
DB01024,O43570
DB00598,Q92887
DB14881,P17707
DB00351,P15104
DB08820,O95954
DB01393,Q9BXJ7
DB01120,Q99623
DB11842,P21549
DB00688,P63316
DB00741,P30613
DB01178,Q04759
DB00627,Q06187
DB01178,Q15569
DB08893,P41180
DB06605,P23219
DB00825,P13674
DB00459,Q9NRP7
DB15598,Q9UN88
DB03793,P30530
DB14631,P13569
DB01032,P22607
DB06403,Q13936
DB00373,P06493
DB00282,P18505
DB00514,P50579
DB06155,Q13153
DB01205,P31749
DB00511,Q8NFD2
DB09300,P40933
DB01251,P25024
DB00487,P22792
