0,1
DB01171,Q92947
DB14487,O60760
DB00262,P31942
DB00744,P19784
DB01220,P62714
DB00949,Q9P0Z9
DB01394,P26447
DB00145,A5X5Y0
DB09070,P35858
DB14481,Q99571
DB00360,P16389
DB00170,P20839
DB00241,Q99259
DB11718,Q12866
DB11274,Q9H252
DB00963,P24462
DB00244,P07948
DB00175,O94788
DB06151,Q92952
DB06151,O94768
DB14487,P98194
DB01086,O43525
DB04272,P25774
DB06802,P00390
DB01039,O75912
DB06689,P02743
DB03619,P19835
DB00219,Q14123
DB14487,P11586
DB09409,Q9UIX4
DB11642,Q99584
DB00711,Q9C098
DB08916,P56696
DB00283,P29034
DB00114,O60669
DB01169,Q02383
DB03128,Q96L42
DB14539,Q13423
DB11186,P17302
DB00006,O00299
DB01017,Q9NRP7
DB00924,Q9HC29
DB00914,Q96D53
DB00153,P35222
DB15617,P32119
DB01219,O76083
DB00563,O00217
DB00497,Q9Y617
DB09123,O95718
DB00583,P16435
DB00119,O94925
DB00201,P54619
DB01154,P81605
DB00471,P43403
DB09148,P10809
DB00208,P22676
DB00677,P14625
DB14491,Q8IVL6
DB09236,Q9Y6T7
DB08860,Q02252
DB00257,P63252
DB06800,P15153
DB00831,P14625
DB04703,Q9P286
DB08820,Q13621
DB06151,O60840
DB01120,P80075
DB00192,O43570
DB08895,P07998
DB00233,Q96D53
DB11081,P14679
DB01435,P30837
DB01162,Q99677
DB05381,Q99584
DB09129,P06239
DB01045,O75912
DB15690,P06733
DB00995,Q15208
DB13158,Q9H8P0
DB00458,P80511
DB00922,O00408
DB15617,P00338
DB00281,Q6PHR2
DB09148,P02748
DB00468,O95139
DB13501,P28223
DB14649,P01584
DB00539,P27797
DB06701,P15531
DB00462,P63252
DB02266,P03886
DB00600,P49448
DB11718,Q9BXA7
DB00962,P30086
DB01260,P51843
DB00142,Q9H252
DB00755,Q96C36
DB00572,P24046
DB11978,P12429
DB11181,Q05940
DB14488,O14832
DB01039,P49619
DB15091,O60285
DB12371,P46939
DB00830,P26358
DB00696,O95167
DB14489,O00469
DB00548,P49189
DB04930,P01591
DB03128,Q14994
DB02701,P09525
DB09130,Q8TDN2
DB00304,P04004
DB00293,Q99259
DB00907,P09669
DB00341,P23297
DB01179,P15814
DB00921,P0CG29
DB01192,Q9Y6M9
DB00711,P15056
DB00914,P21709
DB01185,P48039
DB00806,Q8N159
DB01138,O00204
DB08906,P24046
DB14509,O14730
DB00179,Q9Y6T7
DB00753,P28676
DB00711,P41743
DB01125,O95954
DB00151,P11217
DB00912,P10635
DB00956,P30711
DB00711,Q9UM73
DB14002,Q9H2S1
DB01017,Q9HBG4
DB01303,P25103
DB06249,P14060
DB00780,O60669
DB09409,P13639
DB00180,Q9H8P0
DB03796,P31644
DB12010,P05164
DB01133,P31350
DB11591,P23297
DB00231,P24046
DB00988,Q9H6Z9
DB02701,P30519
DB03147,P23141
DB09080,P03905
DB11359,Q9Y694
DB01189,P02656
DB09477,P78330
DB00244,P30291
DB03147,P06744
DB14975,P02792
DB00210,P26447
DB00892,P63252
DB01023,P30626
