0,1
DB00120,P20132
DB06689,P51693
DB00162,P37058
DB11386,P50416
DB01226,P49585
DB00367,P02787
DB04573,P06702
DB00439,O95178
DB11718,Q14289
DB14487,P35367
DB05015,P02647
DB03147,P37840
DB09073,P12724
DB06695,P25311
DB00641,O95168
DB00615,P15880
DB09371,P16083
DB01065,P01591
DB08880,P35869
DB00936,P17516
DB00153,Q92953
DB02266,P09429
DB14491,P02765
DB09092,Q15185
DB01069,P22676
DB15685,Q16584
DB00120,Q16478
DB00918,Q13546
DB00988,P61024
DB00393,P51164
DB03615,Q02383
DB00288,P62955
DB06782,P31943
DB14507,Q9BXA7
DB01108,P49411
DB01189,P13647
DB13995,O14618
DB00882,P05546
DB00153,Q9UGI6
DB09070,P02652
DB01095,P26439
DB00179,Q9BUB5
DB01017,O75385
DB11718,Q00536
DB14517,P42858
DB00431,O14983
DB08864,Q9Y6T7
DB00882,P30101
DB14509,P53671
DB06230,P24462
DB01228,P21817
DB01127,Q00975
DB00262,O43678
DB00201,O94768
DB09270,P30837
DB00331,P03901
DB00865,P28331
DB06713,Q9Y694
DB00296,P17735
DB00536,P80365
DB00335,O15067
DB03754,P41238
DB00159,P16152
DB01028,P07360
DB00685,Q14978
DB01146,P17405
DB14533,Q05940
DB08604,P37059
DB08893,P01024
DB06155,Q16718
DB12483,Q9BY32
DB00170,P62937
DB06151,P57059
DB06616,P15121
DB06151,P31942
DB00130,P54760
DB00765,Q9NSD9
DB04574,P01011
DB00874,P41145
DB00623,P80303
DB00298,Q9BPV8
DB03147,Q8NET8
DB00228,O14791
DB00704,Q9Y6Y9
DB06654,P16219
DB11760,P02787
DB02789,Q07699
DB13800,P41595
DB11157,P00739
DB13179,Q9NR82
DB00143,P13647
DB00367,P13645
DB11093,P06702
DB08604,P08913
DB14533,P51553
DB01086,Q12791
DB00674,O14939
DB00308,O95342
DB11219,O75311
DB01146,P21728
DB00401,Q14749
DB00278,P05452
DB11148,P04035
DB00939,P57078
DB09063,P55055
DB09270,P14679
DB00179,Q15139
DB00304,Q0VD83
DB01267,P23297
DB08875,Q7KZI7
DB11157,P35527
DB09130,Q08289
DB00688,O95298
DB01223,Q14032
DB14487,P48723
DB00142,Q16558
DB09082,P06396
DB00132,Q9P0X4
DB02701,Q02252
DB03793,P00387
DB06757,P29803
DB01348,P68104
DB00151,O43920
DB04868,P05067
DB11274,Q16445
DB00822,O75380
DB03310,Q02083
DB11148,Q9H252
DB09130,O43674
DB06777,Q02928
DB00539,O75636
DB14539,P31937
DB00903,Q9Y2Q3
DB00142,P32119
DB09086,P14923
DB00820,P35913
DB13800,P50406
DB00418,Q9UDR5
DB01296,P99999
DB11994,Q9BRS2
DB01118,P17544
DB00841,P60174
DB01174,P49448
DB01022,P43003
DB13873,P67775
DB01619,O95665
DB00138,P54886
DB11157,Q96FI4
DB01956,Q8NCM2
DB00192,Q08289
DB09118,Q16836
DB00153,P54750
DB00237,P48664
DB06151,P08631
DB08828,P14060
DB03310,P03905
DB06148,P29034
DB09086,Q9UF02
DB00841,P50453
DB09148,Q07955
DB00870,P33151
DB01087,P30043
DB11386,O95180
DB01108,P07864
DB00536,P05093
DB00411,O14939
DB14540,P17568
DB14509,Q59H18
DB08860,O14556
DB00328,P48728
DB00995,O00238
DB00493,Q06418
DB13956,P07357
DB01592,Q15428
DB09130,O95298
DB00504,Q15822
DB04938,P05109
DB01095,Q92506
DB06751,P42263
DB09086,Q02383
DB00364,P00450
DB04703,Q9P2K8
DB00142,P08100
DB01394,P43487
DB00233,Q9HB55
DB06709,O00305
DB00756,P14923
DB09118,O75438
DB11081,P14061
DB06777,P07202
DB01222,P04155
DB11823,P56537
DB00672,O15440
DB14481,P02538
DB04272,Q15139
DB09092,Q16718
DB00214,Q9Y2Q3
DB13955,P16455
DB08901,Q96RQ9
DB01173,P54687
DB06710,O15304
DB04224,P09917
DB01159,P01591
DB02266,P21796
DB00621,P31213
DB01033,Q9Y6M9
DB09129,Q9UBF8
DB00175,P09622
DB02266,P49419
DB06603,P01023
DB06401,P04731
DB00874,P23415
DB01403,P23297
DB11386,Q9Y5N1
DB15102,Q7L7X3
DB06709,Q13936
DB00191,Q92947
DB01183,Q02383
DB03147,P35354
DB12500,Q16512
DB09116,P80365
DB01259,P78356
DB01131,P04406
DB00120,P38435
DB00914,P27448
DB00633,P56937
DB00449,P20309
DB11791,O94804
DB00892,Q9NZV8
DB11186,P22748
DB09130,Q6PIU1
DB01213,O95479
DB13954,P02790
DB11641,O60701
DB00486,P0CG30
DB01017,Q9P286
DB09118,O95167
DB09148,P48723
DB09477,P10909
DB00711,Q9Y5S1
DB03147,P24462
DB06176,P02747
DB01017,Q9UKI8
DB13955,O75340
DB00151,P00736
DB06772,P06727
DB00925,Q9UBV8
DB04946,P23297
DB01236,P04279
DB06151,P53671
DB15690,P05546
DB00513,P51858
DB01236,P10809
DB09082,Q92506
DB01143,P28329
DB00143,P62508
DB14533,Q16798
DB13946,P60174
DB01064,O75636
DB01115,P23743
DB00298,Q9Y257
DB00615,P51884
DB00163,Q9ULD8
DB01428,P02765
DB01393,Q9UNX9
DB12010,O60658
DB01185,P06727
DB03128,Q8NCM2
DB00753,Q8N5Z0
DB15233,Q8TBX8
DB09148,P30086
DB00708,P03891
DB08604,P19099
DB00151,P43353
DB04880,Q9NP56
DB00960,O75251
DB14481,Q6PIU1
DB03147,Q14330
DB00257,O14649
DB14533,Q12791
DB06151,P51957
DB01744,P24462
DB06757,P03891
DB11619,P00751
DB01092,P05543
DB01086,Q03721
DB14723,Q9NSY1
DB09462,O75715
DB06782,P14625
DB09409,P41595
DB09149,Q07955
DB00539,P01009
DB11148,P28472
DB00162,P03915
DB09148,P60174
DB01698,P48728
DB02701,Q92506
DB00337,O43353
DB01136,P99999
DB00114,P22626
DB13955,P15428
DB03088,Q16659
DB12783,P19113
DB04824,P49019
DB00233,Q13882
DB14509,Q9UI32
DB08604,O60488
DB00755,P00387
DB14490,Q96Q83
DB04825,Q9Y616
DB14845,O00519
DB02266,Q9UBN7
DB04824,P11137
DB06202,P48167
DB00892,P15382
DB14002,O95835
DB00964,P63316
DB00119,P47895
DB06151,P51693
DB01357,Q02383
DB00143,P08172
DB01394,P05546
DB03754,P01024
DB09129,Q15569
DB00233,P48736
DB00972,P30711
DB06401,P02743
DB04821,P23786
DB00241,Q07075
DB13954,Q5KSL6
DB01744,O60427
DB00193,P34896
DB00233,P17050
DB00313,O95182
DB00331,P51659
DB03310,P35348
DB00870,Q8NET8
DB00768,P35368
DB01259,Q9H2G2
DB00874,Q06432
DB15566,Q9H8P0
DB00648,Q8N907
DB00145,P07550
DB06751,P16389
DB01260,Q8WXS5
DB08814,P22001
DB09409,P50406
DB08604,P04054
DB03147,P02818
DB06695,P04217
DB00824,Q01118
DB12161,Q86YB8
DB00798,O14561
DB06786,P09525
DB00573,Q9NYP7
DB06751,P30532
DB01097,P30519
DB00523,Q8NFJ5
DB01180,P03951
DB00874,P47870
DB00882,P05109
DB03904,Q15878
DB04575,P41743
DB01593,P23368
DB00964,P00439
DB01100,P13693
DB06202,P02538
DB14754,Q7Z460
DB00126,Q16595
DB11967,P99999
DB00768,P27169
DB04574,Q14624
DB09118,P30838
DB04272,Q14624
DB01296,P29372
DB09116,O43175
DB01436,P00352
DB00435,P04279
DB08860,P32322
DB01191,P30530
DB01452,P00395
DB00408,P10827
DB09061,P33151
DB00395,P42681
DB01171,P35222
DB00192,Q02218
DB00138,O15399
DB00907,P10176
DB00178,P51693
DB00763,O95718
DB09086,P18507
DB00778,P41146
DB06757,P06746
DB08329,P05089
DB00006,P02749
DB00191,P26440
DB14002,Q9UNX9
DB01113,Q14573
DB00192,P23141
DB00950,O95665
DB01086,P23975
DB15091,O15530
DB08932,P51659
DB00756,P30519
DB14001,Q02779
DB15102,P01375
DB03615,P15924
DB01026,O00217
DB00153,Q14003
DB15685,P43403
DB00780,Q8N5Z0
DB01165,P43487
DB06782,P51884
DB00995,O75747
DB00139,P30519
DB01220,Q96PR1
DB00337,P06213
DB00606,P05089
DB09149,P15880
DB14507,Q04759
DB01626,P26440
DB09462,P30519
DB00708,Q16772
DB14509,Q16584
DB01189,Q8N5Z0
DB00257,P00846
DB00608,Q9Y2D1
DB00711,P17612
DB00132,P10606
DB00140,P11766
DB00615,P04217
DB04821,P05412
DB00968,Q9Y617
DB11219,P35368
DB11632,P17707
DB11386,P54284
DB11691,P04035
DB13751,Q13370
DB04839,Q7Z3S7
DB09130,Q16099
DB00659,P01579
DB04839,O60359
DB00874,Q08289
DB14487,P30926
DB00157,P09466
DB00972,Q02221
DB00298,P0DP23
DB00620,Q9H8P0
DB06777,Q16795
DB09371,P0C0L5
DB14487,P21266
DB13995,P00751
DB00615,Q15428
DB15566,P51843
DB01619,Q99928
DB01233,P48507
DB00663,P35228
DB13952,P49619
DB01148,Q14833
DB00874,P48167
DB00845,P12104
DB00642,P17568
DB00848,Q8WXA8
DB14488,P60842
DB05271,P18669
DB01146,P00441
DB01086,Q9UJ96
DB11093,Q9BQ31
DB14488,P06396
DB00659,O95954
DB00517,P78417
DB14002,P16591
DB00210,Q04609
DB05260,P06276
DB03310,P43487
DB01254,P29622
DB00768,P14923
DB09124,P05093
DB11823,Q9P2K8
DB13955,P02765
DB01205,Q99808
DB01185,P22792
DB00367,P04004
DB00753,Q5JPH6
DB14517,P04731
DB06605,P07237
DB11148,Q9UN88
DB00626,P04196
DB01080,O95907
DB11386,P41595
DB01185,P15531
DB06751,Q8TCU5
DB00890,P15538
DB09409,P22557
DB01956,P51858
DB01593,Q9NS18
DB01028,P23526
DB01024,O15239
DB01197,O14618
DB08911,O14976
DB11386,P08588
DB00600,Q9P0J0
DB04898,P16455
DB00677,O15304
DB00768,P02747
DB06176,P14780
DB01131,O95182
DB00768,P35372
DB06151,Q9ULD8
DB11386,Q16322
DB01345,P42338
DB00119,O75306
DB14975,O00299
DB00862,O76083
DB00513,P14625
DB00449,Q9H3M0
DB01166,P10909
DB04272,P14061
DB00143,Q9HA77
DB06401,P08235
DB00622,Q9NP56
DB00711,P08684
DB01179,Q12809
DB00624,Q0VD83
DB00358,P42338
DB00328,Q16798
DB00927,Q99584
DB00364,P60174
DB00914,Q02779
DB01956,P14923
DB01026,O43678
DB00874,O15382
DB04272,P04155
DB13257,P01042
DB08916,Q16134
DB00542,P51693
DB06202,O75636
DB06751,Q13370
DB09092,P01031
DB00768,Q9UJ96
DB03147,P37059
DB01619,P08172
DB11274,P00441
DB12130,O94804
DB00656,P23297
DB01132,P09622
DB14543,P30837
DB00431,P28335
DB01357,P02766
DB00435,P08779
DB09477,P04004
DB04573,P48039
DB08875,Q99640
DB00471,Q2M2I8
DB00536,Q16836
DB01028,P13645
DB14723,P16591
DB11348,P04075
DB00756,P03905
DB14489,P48723
DB15102,O15264
DB00659,Q99705
DB01599,P15954
DB11842,Q01668
DB14541,O14561
DB00429,Q08499
DB11093,P08173
DB06695,P31942
DB00783,P52429
DB11157,P02746
DB01087,O95178
DB01338,P08865
DB14845,O14936
DB03904,P00915
DB00145,P62937
DB00178,P15169
DB02300,Q06432
DB00533,O95178
DB08804,P05129
DB00746,P04264
DB14540,Q99714
DB00868,P15382
DB01235,P04003
DB05812,P08319
DB06151,Q9UHF0
DB01327,P45381
DB02300,P31260
DB00539,P00367
DB03193,Q8IWT1
DB11093,P02787
DB06268,O60701
DB00465,P43003
DB00914,O15197
DB00670,P05155
DB06202,P16220
DB00197,P17050
DB01028,P36955
DB01065,O75340
DB00823,P49286
DB00914,P21860
DB00968,Q9Y697
DB00957,Q8WXS5
DB14507,Q9Y616
DB01708,Q8TDN2
DB09237,P01584
DB00902,Q6PIU1
DB11644,P05121
DB00882,O95718
DB00768,P01019
DB01088,Q14123
DB01193,P01023
DB00572,P10809
DB01115,P06703
DB01296,P78417
DB00572,P02748
DB00474,Q96FI4
DB08818,P06744
DB14543,P00367
DB06267,P42338
DB00846,P09525
DB11591,P04271
DB06603,P04004
DB01028,P10809
DB00831,O60701
DB06751,P00813
DB00680,P14920
DB06603,P15531
DB00939,Q96GD4
DB06410,P37231
DB00984,O95718
DB00170,Q08257
DB06757,P31151
DB06766,P56696
